brand,model,year,kilometer,fuel,engine,transmission,price
Seat,#NAME?,2014,265000km,Essence,1.4 ess 85ch,Manuelle, 180.0000 DA 
Kia,Avella,2000,,Essence,1.5,Manuelle, 45.0000 DA 
Peugeot,405,1988,,Essence,Bx,Manuelle, 60.0000 DA 
SsangYong,44 Actyon Sports,2011,200000km,Diesel,2.2,Manuelle, 123.0000 DA 
Sonacome,Bus,2002,,,,, 100.0000 DA 
Peugeot,Origin Partner,2010,,Diesel,La7,Manuelle, 130.0000 DA 
Dacia,Sandero,2018,126000km,Essence,1.6 ess 90ch,Manuelle, 255.0000 DA 
Nissan,Pickup,2009,406km,Diesel,,Manuelle, 230.0000 DA 
Ford,5 Focus portes,2006,500km,Diesel,1.8 TDCI 115ch,Manuelle, 80.0000 DA 
Suzuki,800 Maruti,2006,,Essence,0.8 ess 47ch,Manuelle, 55.0000 DA 
Volkswagen,35 Caddy Edition,2019,75000km,Diesel,2.0 TDI 140ch,Manuelle, 222.0000 DA 
Seat,Ibiza La high plus,2018,188km,Essence,1.6   110,Manuelle, 100.0000 DA 
Volkswagen,35 Caddy Edition,2019,75000km,Diesel,2.0 TDI 140ch,Manuelle, 111.0000 DA 
Toyota,Auris,2013,310000km,Essence,1.3 VVTI 101ch,Manuelle, 220.0000 DA 
Renault,4 Clio Ivory,2015,200km,Diesel,1.5 DCI 85ch,Manuelle, 210.0000 DA 
Peugeot,b9,2014,,,,, 200.0000 DA 
Peugeot,207,2012,,,,, 135.0000 DA 
Volkswagen,Caddy,2013,318000km,Diesel,1.6 TDI,Manuelle, 180.0000 DA 
Skoda,Fabia,2022,15000km,Essence,,Manuelle, 475.0000 DA 
Volkswagen,Caddy,2019,166000km,Diesel,2.0 TDi 110ch,Manuelle, 345.0000 DA 
Skoda,Fabia Monte carlo,2012,300000km,Essence,1.2 HTP 70ch,Manuelle, 185.0000 DA 
Skoda,Business Octavia,2019,112000km,Diesel,2.0 TDI 143ch,Manuelle, 380.0000 DA 
Peugeot,301 Allure,2013,140000km,Essence,1.2 VTI 72ch,Manuelle, 111.0000 DA 
Renault,Intens Kadjar,2021,530000km,Essence,1.3 140 ch,Automatique, 123.0000 DA 
Peugeot,406,1999,395415km,Diesel,2l 90 hdi,Manuelle, 100.0000 DA 
Peugeot,207,2008,330000km,GPL,1.4 ess 75ch,Manuelle, 145.0000 DA 
Ford,Ghia Mondeo,2003,,Diesel,2.0 D 90ch,Manuelle, 75.0000 DA 
Ford,Fiesta Titanium,2021,67000km,Essence,1.0 95 ch tsi,Manuelle, 123.0000 DA 
DS,Ds4,2023,,,,, 800.0000 DA 
Peugeot,Partner Tepee,2018,87000km,Diesel,1.6 HDI FAP 115 CH,Manuelle, 370.0000 DA 
Dacia,Sandero,2018,126km,Essence,1.6 ess 90ch,Manuelle, 255.0000 DA 
Kia,Cerato,2006,265000km,Diesel,2.0 CRDI 112ch,Manuelle, 75.0000 DA 
Seat,Ibiza STYLE,2018,124000km,Essence,1.6 MPi 110 ch,Manuelle, 290.0000 DA 
Seat,Ibiza,2008,,Essence,1.4 ess 100ch,Manuelle, 105.0000 DA 
Nissan,4x4 Elegance Navara,2013,198000km,Diesel,2.5 DDTI 4x4 174ch,Manuelle, 280.0000 DA 
Audi,A1 Line S,2012,200000km,Essence,1.4 TFSI 122ch,Automatique, 170.0000 DA 
Hyundai,Toute i30 options,2019,9737km,Essence,1.6 ess 115ch,Manuelle, 400.0000 DA 
Peugeot,208 Allure,2015,198000km,Diesel,1.6 HDI 92ch,Manuelle, 212.0000 DA 
Renault,3 Clio Day Night and,2013,360000km,Diesel,1.5 DCI 75ch,Manuelle, 155.0000 DA 
Kia,Picanto Pop plus,2014,180000km,Essence,1.2 ess CVVT 87ch,Manuelle, 205.0000 DA 
Volkswagen,Passat,2010,379000km,,2.0 TDI 140ch,Manuelle, 165.0000 DA 
Suzuki,Alto K10,2011,183000km,Essence,1.0 ess 68ch,Manuelle, 102.0000 DA 
Skoda,Business Octavia,2019,40000km,Diesel,2.0 TDI 143ch,Manuelle, 550.0000 DA 
Suzuki,800 Maruti,2008,1300km,Essence,0.8 ess 47ch,Manuelle, 70.0000 DA 
Hyundai,DZ Grand i10 restylee,2019,69000km,Essence,1.2 ess 87ch,Manuelle, 263.0000 DA 
Hyundai,Venue,2023,,,,, 370.0000 DA 
Volkswagen,Confort Line Tiguan,2018,90.000km,Diesel,2.0 150 CV,Manuelle, 600.0000 DA 
Fiat,DOBLO PROFESSIONAL,2024,,,,, 47.0000 DA 
Dacia,Sandero stepway,2023,,,,, 450.0000 DA 
Toyota,Yaris,2006,360km,Essence,1.3,Manuelle, 163.0000 DA 
Peugeot,208 Allure,2015,,Diesel,1.6 HDI 92ch,Manuelle, 190.0000 DA 
Volkswagen,7 GTD Golf,2014,315000km,Diesel,2.0 TDI 184ch DSG,Automatique, 250.0000 DA 
Peugeot,206,2001,238000km,Essence,1.4 ess 75ch,Manuelle, 135.0000 DA 
Renault,Scenic,2001,490km,Diesel,1.9 DTI 100ch,Manuelle, 117.0000 DA 
Renault,Kangoo Stepway,2024,,,,, 448.0000 DA 
Mercedes,Classe S,1994,555000km,Diesel,,Manuelle, 135.0000 DA 
Seat,FR15 Leon,2019,160000km,Diesel,2.0 TDI 143ch,Manuelle, 410.0000 DA 
Peugeot,Origin Partner,2013,231000km,Diesel,1.9 D 71ch,Manuelle, 176.0000 DA 
Peugeot,2008 Allure,2008,120000km,Diesel,1.6 E-HDI 92ch,Manuelle, 250.0000 DA 
Renault,Classique Clio,2007,400km,GPL,1.4 ess 75ch,Manuelle, 147.0000 DA 
Peugeot,206,2001,390km,GPL,1.4 ess 75ch,Manuelle, 77.0000 DA 
Hyundai,Grand i10,2022,23500km,Essence,1.0 Mpi,Manuelle, 298.0000 DA 
Peugeot,Bipper,2011,293000km,Diesel,1.4 HDI 70ch,Manuelle, 150.0000 DA 
Toyota,Yaris,2022,65000km,Essence,1.3 VVTI 100ch,Manuelle, 380.0000 DA 
Seat,Leon,2014,200000km,Diesel,2.0 TDI 143ch,Manuelle, 246.0000 DA 
Dacia,Logan,2014,,,,, 215.0000 DA 
Hyundai,Elantra GLS PLUS,2023,9500km,Essence,1.6,Automatique, 460.0000 DA 
Mercedes,180 C Classe sans simple turbo,2005,317000km,Essence,,Manuelle, 170.0000 DA 
Peugeot,301 Chrome,2014,293000km,Diesel,1.6 VTI 115ch,Manuelle, 170.0000 DA 
Chevrolet,Cruze LT,2011,264000km,Diesel,2.0 VCDI 150ch,Manuelle, 120.0000 DA 
Suzuki,Swift,2022,73000km,Essence,1.2 VVT 85ch,Automatique, 275.0000 DA 
Dacia,Logan,2005,1km,Essence,1.4,Manuelle, 102.0000 DA 
Peugeot,2008,2008,366220km,Diesel,1.6 E-HDI 92ch,Manuelle, 210.0000 DA 
Suzuki,800 Maruti,2012,65000km,Essence,0.8 ess 47ch,Manuelle, 93.0000 DA 
Suzuki,Alto,2008,389km,Essence,1.0 ess 68ch,Manuelle, 865.0000 DA 
Renault,Campus Clio,2007,429000km,GPL,1.2 ess 60ch,Manuelle, 130.0000 DA 
Hyundai,Grand i10,2017,200000km,GPL,1.2 ess 87ch,Manuelle, 225.0000 DA 
Seat,Leon,2013,197000km,Diesel,2.0 TDI 143ch,Manuelle, 230.0000 DA 
Kia,Picanto,2006,235000km,Essence,1.0 ess 62ch,Manuelle, 120.0000 DA 
Peugeot,3008 GT,2023,,,,, 79.0000 DA 
Mercedes,300D,1984,,,,, 115.0000 DA 
Peugeot,Origin Partner,2008,888888km,Diesel,1.9 D 71ch,Manuelle, 123.0000 DA 
Audi,A6,2013,300000km,Diesel,2.0 TDI 177ch BVA,Automatique, 340.0000 DA 
Peugeot,406,2001,333km,Diesel,2.0 HDI 110ch,Manuelle, 11.0000 DA 
Kia,Picanto Style,2010,393000km,Essence,1.2 ess CVVT 87ch,Manuelle, 155.0000 DA 
Hyundai,Plus i10,2015,220km,Essence,1.1 ess 69ch,, 182.0000 DA 
Mercedes,#NAME?,2020,79000km,Diesel,200 BleuEfficiency 156ch,Automatique, 750.0000 DA 
Fiat,500 Dotchivita,2023,,,,, 250.0000 DA 
Peugeot,208 GT Line,2017,265000km,Diesel,1.6 HDI 92ch,Manuelle, 240.0000 DA 
Hyundai,Extreme i20,2015,173900km,Essence,"1,4 rapport 6 vitesses",Manuelle, 230.0000 DA 
Audi,S3 SportBack,2016,200.000km,Essence,2.0 TFSI 300ch S-Tronic,Automatique, 300.0000 DA 
Peugeot,Origin Partner VU,2014,256000km,Essence,1.6 HDI 112ch,Manuelle, 225.0000 DA 
Chevrolet,Cruze LT,2012,307000km,Essence,1.6 ess 16V 113ch,Manuelle, 165.0000 DA 
Hyundai,Grand i10,2018,125000km,Essence,1.2 ess 87ch,Manuelle, 256.0000 DA 
Peugeot,207 Allure,2010,325000km,Diesel,1.6 HDI 90ch,Manuelle, 112.0000 DA 
Kia,4/4 Sorento,2014,,,,, 315.0000 DA 
Peugeot,308 Active,2015,307000km,Diesel,1.6 e HDI 112ch,Manuelle, 230.0000 DA 
Seat,Fully Ibiza,2013,190000km,Essence,1.4 ess 85ch,Manuelle, 190.0000 DA 
Citroen,C Elysee,2022,35000km,Diesel,1.6 HDI 92ch,Manuelle, 365.0000 DA 
Hyundai,Accent,2019,82000km,Diesel,1.6 CRDI 128ch,Manuelle, 11.0000 DA 
Hyundai,Matrix,2004,,Essence,1.6 essence GPL,Manuelle, 119.0000 DA 
Suzuki,Alto,2009,276000km,Essence,0.8 ess 46ch,Manuelle, 73.0000 DA 
Peugeot,208 Allure Facelift,2015,179km,Diesel,1.6 HDI 92ch,Manuelle, 240.0000 DA 
Peugeot,207 Allure,2012,410000km,GPL,1.4 ess 75ch,Manuelle, 100.0000 DA 
Hyundai,i10,2012,41100km,Essence,,Manuelle, 140.0000 DA 
Renault,Collection Symbol,2013,413000km,GPL,1.4 ess 75ch,Manuelle, 155.0000 DA 
Great,C30 Wall,2014,352000km,GPL,1.5 VVT 105ch,Manuelle, 145.0000 DA 
DFSK,K01s Mini truck,2024,,,,, 174.0000 DA 
Volkswagen,8 Golf Line R,2022,,,,, 740.0000 DA 
Chevrolet,Base Lite Spark,2013,265000km,Essence,1.0 ess 68ch,Manuelle, 120.0000 DA 
Renault,4 Clio,2018,167000km,Diesel,110 dci,Manuelle, 265.0000 DA 
Kia,LX Picanto Start,2019,109000km,Essence,1.2 ess 84ch,Manuelle, 262.0000 DA 
Volkswagen,7 Golf R,2015,178000km,Essence,2.0 TSI 300ch,Automatique, 320.0000 DA 
Renault, 4 Clio GT Line,2015,137895km,Diesel,1.5 DCI 85ch,Manuelle, 280.0000 DA 
Citroen,Aircross C4,2014,199850km,Essence,2.0 VTI 150ch 4x2,Manuelle, 200.0000 DA 
Peugeot,208 Allure,2013,98000km,Essence,1.2 VTI 82ch,Manuelle, 150.0000 DA 
Kia,Sportage,2008,289000km,Diesel,2.0 CRDI 4X4 140ch,Manuelle, 168.0000 DA 
Renault,Kangoo,2024,,,,, 445.0000 DA 
Peugeot,208,2013,,,,, 190.0000 DA 
Renault,3 Megane,2009,120km,Diesel,,Manuelle, 177.0000 DA 
Seat,Fr Ibiza,2013,276000km,Diesel,1.6 TDI 105ch,Manuelle, 123.0000 DA 
Volkswagen,7 Golf,2015,88794km,Diesel,2.0 TDI 110ch,Manuelle, 335.0000 DA 
Hyundai,GLS i10,2013,235000km,Essence,1.1,Manuelle, 178.0000 DA 
Renault, 4 Clio GT Line,2019,830003km,Diesel,1.5 110 dci,Manuelle, 350.0000 DA 
Hyundai,DZ Grand i10 restylee,2018,130000km,Essence,1.2 ess 87ch,Manuelle, 242.0000 DA 
Seat,Fully Ibiza,2012,250km,Essence,1.4 ess 85ch,Manuelle, 132.0000 DA 
Hyundai,DZ Grand i10 restylee,2018,200000km,Essence,1.2 ess 87ch,Manuelle, 245.0000 DA 
Seat,FR Leon,2018,121000km,Diesel,2.0 TDI 143ch,Manuelle, 445.0000 DA 
Citroen,Berlingo,2017,360000km,Diesel,1.6 HDI 112ch,Manuelle, 210.0000 DA 
Great,Peri Wall,2009,174000km,Essence,1.3,Manuelle, 95.0000 DA 
Chery,ARRIZO,2024,,,,, 290.0000 DA 
Chery,10sur10 Yoki,2019,,,,, 148.0000 DA 
Chery,Tigo2 pro,2024,,,,, 290.0000 DA 
Seat,Fr Leon,2014,290000km,Diesel,2.0 TDI 143ch,Manuelle, 11.0000 DA 
Great,C30 Wall,2012,168000km,Essence,1.5 VVT 105ch,Manuelle, 165.0000 DA 
Volkswagen,8 GTD Golf Serie,2023,,,,, 960.0000 DA 
Renault,5 Clio Zen,2023,14000km,,1.2 tce,Automatique, 430.0000 DA 
Peugeot,Partner,2015,248000km,Diesel,1.6 HDI 112ch,Manuelle, 220.0000 DA 
Peugeot,208 Active,2013,3100000km,Essence,1.2 VTI 82ch,Manuelle, 29.0000 DA 
Peugeot,308 GT Line,2018,024000km,Diesel,2.0 HDI 150ch,, 485.0000 DA 
Hyundai,DZ Grand i10 restylee,2019,120000km,Essence,1.2 ess 87ch,Manuelle, 257.0000 DA 
Renault,2 Megane,2006,1km,Diesel,1.9 dci 120 cv,Manuelle, 100.0000 DA 
Chery,QQ,2014,160000km,Essence,1.1 ess 68ch,Manuelle, 86.0000 DA 
Renault,Kangoo Privilege plus,2014,210000km,Diesel,1.5 DCI 110ch,Manuelle, 240.0000 DA 
Volkswagen,Passat,1996,371000km,Diesel,1.9 TDI 90ch,Manuelle, 60.0000 DA 
Renault,Confort Grand Kangoo,2019,103000km,Diesel,1.5 DCI 110ch,Manuelle, 315.0000 DA 
Renault,Express,1999,,Diesel,1.9,Manuelle, 60.5000 DA 
Chery,cabine double yoki,2022,,,,, 200.0000 DA 
Renault,Campus Clio Facelift,2015,162000km,Essence,1.2 ess 16V 75ch,Manuelle, 111.0000 DA 
Peugeot,Origin Partner,2013,21300km,Diesel,1.9 D 71ch,Manuelle, 195.0000 DA 
Peugeot,301,2013,153000km,Essence,1.2 VTI 72ch,Manuelle, 148.0000 DA 
Opel,Corsa,2011,82700km,,1.2 ess 80ch,Manuelle, 188.0000 DA 
Hyundai,Terracan,2006,382000km,Diesel,2.5 crdi,, 113.0000 DA 
Audi,A3 Line S,2021,76000km,Diesel,2.0 TDI 143ch S-Tronic,Automatique, 730.0000 DA 
Chevrolet,5 Aveo portes,2010,483000km,GPL,1.5 ess 85ch,Manuelle, 70.0000 DA 
Suzuki,800 Maruti,2007,120000km,Essence,0.8 ess 47ch,Manuelle, 63.0000 DA 
Mercedes,250d GLC,2018,92000km,,250 AMG LINE + 211ch,Automatique, 770.0000 DA 
Volkswagen,Caddy Fourgon,2018,219000km,Diesel,1.6 TDi 102ch,Manuelle, 123.0000 DA 
Renault,4 Clio RS,2022,9000km,,,Manuelle, 490.0000 DA 
Dacia,STEPWAY Sandero,2023,7000km,Diesel,Dci,Manuelle, 388.0000 DA 
Opel,Corsa,2012,89000km,Essence,1.2 ess 85ch,Manuelle, 192.0000 DA 
Dacia,Duster,2022,60000km,,1.5 DCI 4X2 110ch,Automatique, 480.0000 DA 
Fiat,Panda,1999,,Essence,fire,Manuelle, 24.5000 DA 
Renault,#NAME?,2019,130000km,Diesel,1.5 DCI 110ch,Manuelle, 300.0000 DA 
Nissan,K13 Micra,2013,225000km,Essence,1.2 ess 80ch BVA,Manuelle, 150.0000 DA 
Peugeot,207 Allure,2010,,,,, 140.0000 DA 
Suzuki,Dzair Swift,2014,270000km,GPL,1.2 VVT 85ch BVA,Manuelle, 180.0000 DA 
Hyundai,Atos GL,2005,,Essence,1.0 ess 55ch,Manuelle, 68.0000 DA 
Chevrolet,Captiva LTZ,2014,310000km,Diesel,2.2 VCDI 184ch,Automatique, 250.0000 DA 
Dacia,douster experison,2018,,,,, 355.0000 DA 
Peugeot,306,2001,300km,Diesel,1.9 D 71ch,Manuelle, 70.0000 DA 
Fiat,Doblo Fiat doblo,2024,,,,, 11.0000 DA 
Renault,Kangoo,1998,,Diesel,1.9 D 65ch,Manuelle, 111.0000 DA 
Dacia,Stepway Tikrod,2023,,,,, 395.0000 DA 
Renault,1996 Trafic,1996,,,,, 72.0000 DA 
Land Rover,5 Dynamique Evoque Portes Range,2020,54000km,Diesel,2.2 TD4 - 2.2 TD 150ch,Automatique, 900.0000 DA 
Seat,Ibiza STYLE,2019,113000km,Essence,1.6 MPi 110 ch,Manuelle, 10.0000 DA 
Nissan,Sunny,2011,126.500km,GPL,1.6 ess 110ch,Manuelle, 196.0000 DA 
Fiat,Doblo HDi professionnel,2024,,,,, 345.0000 DA 
Peugeot,207 Allure,2012,201000km,Diesel,1.6 HDI 92ch,Manuelle, 170.0000 DA 
Dacia,Sandero Stepway,2017,202600km,Diesel,1.5 DCI 90ch,Manuelle, 255.0000 DA 
Renault,Symbol,2016,400km,Essence,1.6 ess 100ch,Manuelle, 132.0000 DA 
Peugeot,308 Allure,2017,93500km,Diesel,1.6 e HDI 115ch STT,Manuelle, 350.0000 DA 
Renault,5 Busnisse Clio,2021,,,,, 123.0000 DA 
Seat,Ibiza STYLE,2021,54000km,Essence,1,Manuelle, 38.0000 DA 
Renault,4 Clio Dynamique,2018,213000km,Essence,0.9 tce 90 ch,, 207.0000 DA 
Suzuki,Celerio GA,2013,166000km,Essence,1.0 ess 68ch,Manuelle, 135.0000 DA 
Seat,Facelift High Ibiza,2017,137000km,Essence,1.6 mpi,Manuelle, 29.0000 DA 
Fiat,Doblo Professionnel,2023,,,,, 333.0000 DA 
Hyundai,Atos GLS,2006,500km,GPL,1.1 ess 63ch,Manuelle, 100.0000 DA 
Nissan,Qashqai Tekna,2017,144000km,Diesel,1.6 dCi 130ch 4x2,Automatique, 220.0000 DA 
Volkswagen,Caddy Highline,2018,162000km,Diesel,2.0 TDi 110ch,Manuelle, 430.0000 DA 
Volkswagen,Alltrack Caddy,2019,29000km,Diesel,2.0 TDI 140ch,Manuelle, 720.0000 DA 
Volkswagen,6 Golf Style,2012,115000km,Diesel,1.6 TDI 105ch,Manuelle, 301.0000 DA 
Volkswagen,7 Golf Highline,2013,125000km,Diesel,2.0 TDI 110ch DSG,Automatique, 416.0000 DA 
Seat,Fr Leon,2014,79000km,Diesel,2.0 TDI 143ch,Manuelle, 422.0000 DA 
Audi,A3 Line S,2021,42000km,Diesel,2.0 litres la 150 cheveux edition 35,Automatique, 750.0000 DA 
Audi,A3 Line S,2021,110000km,Diesel,35 TDI 150 Ch,Automatique, 765.0000 DA 
Volkswagen,LIFE ROC T,2023,,,,, 10.0000 DA 
Kia,Picanto Pop,2014,140000km,Essence,1.2 ess CVVT 87ch,Manuelle, 225.0000 DA 
Citroen,C4,2007,387000km,Diesel,1.6 HDI 110ch,Manuelle, 125.0000 DA 
Seat,Ibiza,2021,56000km,Essence,,Manuelle, 370.0000 DA 
Audi,Line Pack Q5 S Tech,2010,338000km,Diesel,2.0 TDI 170ch,Automatique, 180.0000 DA 
Audi,A3 Back Line S Sport,2016,94000km,Diesel,2.0 TDI 143ch S-Tronic,Automatique, 123.0000 DA 
Citroen,C Elysee Exclusive,2014,255000km,GPL,1.6 VTI 115ch,Manuelle, 207.0000 DA 
Hyundai,i20,2018,187km,Diesel,1.4 CRDI 75ch,Manuelle, 111.0000 DA 
Fiat,500X Club,2023,,,,, 381.0000 DA 
Skoda,150 CV Carlo DSG KAMIQ Monte,2023,,,,, 730.0000 DA 
Mercedes,CLK,2000,320000km,Essence,200,Manuelle, 150.0000 DA 
Hyundai,Creta Gl crdi,2019,,,,, 385.0000 DA 
Citroen,Berlingo,2012,30000km,Diesel,1.9 D 71ch,Manuelle, 12.0000 DA 
Volkswagen,#NAME?,2016,224000km,Diesel,2.0 tdi 150 ch,Automatique, 425.0000 DA 
Renault,5 Clio Techno,2023,,,,, 415.0000 DA 
Renault,2 Clio,1999,0000km,Diesel,1.9 D 65ch,Manuelle, 66.0000 DA 
Citroen,Berlingo Multispace,2011,332km,Diesel,1.6 HDI 92ch,Manuelle, 215.0000 DA 
Kia,LX Picanto Start,2019,111km,Essence,1.2 ess 84ch,Manuelle, 250.0000 DA 
Fiat,1.6 92 CH Doblo Fourgon HDI Tole,2024,,,,, 314.9000 DA 
Fiat,Life Tipo,2024,,,,, 380.0000 DA 
Peugeot,207,2012,290000km,Diesel,1.4 HDI 70ch,Manuelle, 166.0000 DA 
Skoda,Fabia Style,2022,15000km,Essence,1.0 MPI 60ch,Manuelle, 440.0000 DA 
Peugeot,208 Allure Facelift,2015,241000km,Diesel,1.6 HDI 92ch,Manuelle, 181.0000 DA 
Seat,Fr Leon Plus,2014,187000km,Diesel,2.0 TDI 143ch,Manuelle, 318.0000 DA 
Peugeot,206 Plus generation,2013,149000km,Essence,,, 152.0000 DA 
Peugeot,208 Allure,2013,320000km,Diesel,1.6 HDI 92ch,Manuelle, 200.0000 DA 
Volkswagen,T-Roc ð¥ð¥,2021,,,,, 565.0000 DA 
Seat,ARONA,2021,22000km,Essence,1.0 TSI 12v 95cv,Manuelle, 465.0000 DA 
Volkswagen,Style T-ROC,2021,,,,, 530.0000 DA 
Peugeot,406,2001,195km,Diesel,2.0 HDI 110ch,Manuelle, 170.0000 DA 
Mercedes, 180 A Classe Sport,2019,115000km,Diesel,A200 CDI 140ch,Automatique, 600.0000 DA 
Seat,Edition Ibiza Sport,2013,162km,Essence,1.4 ess 85ch,Manuelle, 244.0000 DA 
Skoda,Carlo Fabia Monte,2013,237000km,Essence,1.2 TDI 75ch,Manuelle, 195.0000 DA 
Renault,2 Clio,2001,111111km,Diesel,1.9,, 111.0000 DA 
Fiat,500x Fiat club,2024,,,,, 420.0000 DA 
Peugeot,208,2013,300000km,Essence,1.2 VTI 82ch,Manuelle, 115.0000 DA 
Volkswagen,6 GTD Golf,2012,340000km,Diesel,2.0 TDI 110ch,Automatique, 197.0000 DA 
Seat,Black Ibiza Line,2015,230000km,Essence,1.4 ess 85ch,Manuelle, 190.0000 DA 
Volkswagen,Confortline Passat,2015,377km,Essence,1.8 TSI 160ch DSG,Automatique, 269.0000 DA 
Suzuki,Alto,2007,311000km,Essence,0.8 ess 46ch,Vert Bouteille, 73.0000 DA 
Mercedes,220 4 AMG GLB d ligne matique,2020,,,,, 10.0000 DA 
Skoda,Clever Octavia,2018,232000km,Diesel,2.0 TDI 143ch,Manuelle, 390.0000 DA 
Chevrolet,Lite Ls Spark,2013,290km,Essence,1.0 ess 68ch,Manuelle, 133.0000 DA 
Daewoo,Best Matiz,1999,999km,Essence,0.8,Manuelle, 60.0000 DA 
Seat,Leon,2021,65000km,Diesel,2.0 TDI 143ch,Automatique, 600.0000 DA 
Seat,Leon,2019,113km,Diesel,,Manuelle, 11.0000 DA 
Fiat,Classic Punto,2010,280000km,Essence,1.2 ess 60ch,Manuelle, 115.0000 DA 
Fiat,DOBLO PROFESSIONAL,2024,,,,, 45.0000 DA 
Kia,3600 Camion,2002,,,,, 95.0000 DA 
Chery,Yoki,2018,,,,, 92.0000 DA 
CF,1000R 4x4 FORCE MOTO SPORT Z,2023,,,,, 425.0000 DA 
Yamaha,1800R GP H O,2023,,,,, 690.0000 DA 
Volkswagen,200cv FULL-OPTION GTD,2023,,,,, 935.0000 DA 
Renault,Extreme Symbol,2017,69000km,GPL,1.6 ess 100ch,Manuelle, 123.0000 DA 
Mercedes,Classe E,2014,240000km,Diesel,250 BlueEFFICIENCY,Automatique, 360.0000 DA 
Chevrolet,5 Optra portes,2006,270000km,GPL,1.6 ess 16V 109ch,Manuelle, 112.0000 DA 
Hyundai,Creta GLS,2018,,,,, 123.0000 DA 
Seat,Fully Ibiza,2013,303000km,Essence,1.4 ess 85ch,Manuelle, 155.0000 DA 
Renault,Campus Clio Extreme,2014,240000km,Essence,1.2 ess 16V 75ch,Manuelle, 444.0000 DA 
Chevrolet,Spark,2007,470000km,Essence,1.0 ess 68ch,Manuelle, 70.0000 DA 
Hyundai,Accent GLS,2019,122000km,Diesel,1.6 CRDI 128ch,Manuelle, 280.0000 DA 
Chery,QQ,2013,140000km,Essence,1.1 ess 68ch,Manuelle, 87.0000 DA 
Seat,Leon,2015,370000km,Diesel,2.0 TDI 143ch,Manuelle, 265.0000 DA 
Skoda,Edition Rapid,2019,70000km,Essence,1.6 MPI 110 ch,Manuelle, 111.0000 DA 
Volkswagen,Match Polo,2014,168000km,Essence,1.4 ess 85ch,Manuelle, 270.0000 DA 
Volkswagen,CC Passat,2010,347km,Diesel,2.0 TDI 140ch,Automatique, 120.0000 DA 
Dacia,Sandero Stepway,2021,61000km,Essence,1.o tce,Manuelle, 360.0000 DA 
Renault,5 Clio ZEN,2022,76000km,Essence,1.0L i TCE-67ch,Manuelle, 349.0000 DA 
Dacia,PRIVILEGE Sandero Stepway,2021,25000km,Essence,1.6 ess 90ch,Manuelle, 300.0000 DA 
Peugeot,3008 STYLE,2014,194km,Diesel,1.6 HDI 112ch,Manuelle, 285.0000 DA 
Nissan,Micra,2015,229000km,Essence,1.2 ess 80ch,Manuelle, 175.0000 DA 
Fiat,Grpl R17 Scudo,2024,,,,, 402.0000 DA 
Seat,Fr Ibiza,2019,125000km,Essence,1.6 MPi 110 ch Automatique,Automatique, 390.0000 DA 
Dacia,Sandero Stepway,2019,80000km,GPL,1.6 ess 90ch,Manuelle, 278.0000 DA 
Fiat,Cache Scudo motor,2024,,,,, 25.0000 DA 
Seat,Fully Ibiza,2011,146000km,Essence,1.4 ess 85ch,Manuelle, 176.0000 DA 
Volkswagen,Line R Tiguan,2012,214000km,Diesel,2.0 TDI 140ch,Automatique, 400.0000 DA 
Renault,5 CLIO Line RS,2023,,,,, 123.0000 DA 
Renault,19,1994,500000km,Diesel,1.9,Manuelle, 34.0000 DA 
Peugeot,Allure Rifter,2023,42500km,Diesel,1.6 HDI,Manuelle, 525.0000 DA 
Renault, 4 Clio GT Line,2019,145000km,Diesel,,Manuelle, 315.0000 DA 
Skoda,Edition Octavia,2016,248500km,Diesel,2.0 TDI 140ch,Manuelle, 305.0000 DA 
Peugeot,208 Pure Tech,2016,96000km,Essence,1.2 VTI 82ch,Manuelle, 200.0000 DA 
Peugeot,301 Allure,2022,30000km,Diesel,1.6 HDI 92ch,Manuelle, 330.0000 DA 
Seat,Fully Ibiza,2015,81.500km,Essence,1.4 ess 85ch,Manuelle, 270.0000 DA 
Peugeot,B9,2013,,,,, 190.0000 DA 
Volkswagen,7 Golf START,2019,110km,Diesel,2.0 TDi 143ch,Manuelle, 418.0000 DA 
Renault,5 Clio Rs line,2023,,,,, 435.0000 DA 
Chery,2 Tiggo,2024,,,,, 111.0000 DA 
Renault,2 Extreme Megane,2006,20003km,,,Manuelle, 108.0000 DA 
Hyundai,DZ Grand i10 restylee,2018,45000km,Essence,1.2 ess 87ch,Manuelle, 285.0000 DA 
Renault,Collection Symbol,2016,90000km,Essence,1.2 ess 16V  75ch,Manuelle, 200.0000 DA 
Volkswagen,Highline Passat,2011,366000km,Diesel,2.0 TDI 140ch DSG,Automatique, 555.0000 DA 
Seat,Cupra Leon,2019,132km,Essence,2.0 TSi 280ch DSG,Automatique, 535.0000 DA 
Renault,Kangoo,2015,254000km,Diesel,1.5 DCI 110ch,, 226.0000 DA 
Skoda,Fabia Style,2019,120000km,Essence,1.6 ess 16V 105ch,Manuelle, 15.0000 DA 
Suzuki,800 Maruti,2011,1km,Essence,0.8 ess 47ch,Manuelle, 42.0000 DA 
Fiat,DOUBLO,2024,,,,, 342.0000 DA 
Hyundai,Creta Gls,2019,,,,, 111.0000 DA 
Volkswagen,Polo,2008,247000km,Essence,1.2 ess 70ch,Manuelle, 160.0000 DA 
Peugeot,208 Allure Facelift,2019,71000km,Diesel,1.6 HDI 92ch,Manuelle, 340.0000 DA 
