brand,model,year,kilometer,fuel,engine,transmission,price
Chevrolet, 5 Exclusive Sail portes,2012.0,250000km,Essence,1.4 ess 97ch,Manuelle, 35.0000 DA 
Sitrouine, Bx Ess.gaz,1990.0,111111111km,GPL,1.6,Manuelle, 35.0000 DA 
Fiat, Ritmo,1981.0,11111km,Essence,1.1 -5 ch,Manuelle, 35.0000 DA 
Peugeot,305,1998.0,,Essence,,Manuelle, 35.0000 DA 
Daewoo, Cielo,2001.0,,GPL,1.5 ess 90ch,Manuelle, 35.0000 DA 
Peugeot, 205 Junior,1986.0,99999999km,Essence,1.4 ess 60ch,Manuelle, 35.0000 DA 
Volkswagen, Classic Jetta,1991.0,,Diesel,1.9,Manuelle, 35.0000 DA 
Dacia, R12,1995.0,987654km,Essence,Gtl 76,Manuelle, 35.0000 DA 
Renault,  4 Clio GT Line,2019.0,114000km,Diesel,1.5 DCi 110,Manuelle, 35.0000 DA 
Daewoo, Nubira,1998.0,44444km,Essence,,Manuelle, 35.0000 DA 
Renault,1  Break Laguna,1996.0,,Diesel,2.2 D 85ch,Manuelle, 35.0000 DA 
Renault, Express,1995.0,,Diesel,1.9 D 65ch,Manuelle, 35.0000 DA 
Renault, Express,1989.0,600000km,Essence,,Manuelle, 35.0000 DA 
Peugeot, 208 Allure,2022.0,36000km,Diesel,1.6 HDI 92ch,Manuelle, 35.0000 DA 
Renault,4,1989.0,,Essence,1.1 ess 34ch,Manuelle, 35.0000 DA 
Peugeot,403,1964.0,,Essence,La 7,Manuelle, 35.0000 DA 
Daewoo, Nubira coupe,1998.0,,GPL,1.6 ess 106ch,Manuelle, 35.0000 DA 
Faw, hona,2008.0,123km,Essence,,Manuelle, 35.0000 DA 
Seat, Leon,2013.0,193000km,Diesel,2.0 TDI 140ch,Manuelle, 35.0000 DA 
Daewoo, Cielo,1999.0,1111111km,GPL,,Manuelle, 35.0000 DA 
Hyundai, Atos GL,2010.0,420km,GPL,1.1 ess 63ch,Manuelle, 35.0000 DA 
Renault,21,1991.0,23526369km,Diesel,,Manuelle, 35.0000 DA 
Volkswagen, Transport t3,1982.0,111km,Essence,S90 _1.8,Manuelle, 35.0000 DA 
Lada, Niva,1987.0,,Essence,1.6 ess 78ch,Manuelle, 35.0000 DA 
Zotye,(Ancienne)  Z100,2012.0,180000km,Essence,0.8 ess 52ch,Manuelle, 35.0000 DA 
Renault,205,1987.0,1111111km,Essence,1,Manuelle, 35.0000 DA 
Renault, Safrane,1996.0,333000km,Diesel,2.1 DT 90ch,Manuelle, 35.0000 DA 
Mercedes, CLK cabriolet,2005.0,150km,Essence,280,Manuelle, 35.0000 DA 
Renault,18,1982.0,,,,, 35.0000 DA 
Peugeot,505,1990.0,,Essence,,Manuelle, 35.0000 DA 
Renault,19,1991.0,3700000km,Diesel,1.9 D 65ch,Manuelle, 35.0000 DA 
Fiat, Panda,1994.0,,Essence,0.8 ess 34ch,Manuelle, 35.0000 DA 
Fiat, Panda,1990.0,1111km,Essence,Fayal l1000,Manuelle, 35.0000 DA 
Seat, LINEA Leon R,2015.0,221km,Diesel,2.0 184 ch,Manuelle, 35.0000 DA 
Daewoo, Nubira,1999.0,,Essence,1.6 ess 106ch,Semi Automatique, 35.0000 DA 
Fiat,1994  Fiorino,1994.0,658km,Essence,75,Manuelle, 35.0000 DA 
Citroen, 2 Fourgonnette cv,1984.0,00000km,Essence,0.6 ess 29ch,Manuelle, 35.0000 DA 
Citroen, 2 cv,1985.0,999km,Essence,0.6 ess 29ch,Manuelle, 35.0000 DA 
Peugeot,405,1991.0,00km,GPL,BX lase9,Manuelle, 35.0000 DA 
Peugeot, 205 Junior,1988.0,,Essence,1.1 ess 55ch,Manuelle, 35.0000 DA 
Fiat, Punto,1999.0,000000km,,1.7 D 71ch,Manuelle, 35.0000 DA 
Volkswagen, 2 Golf,1984.0,22222222km,Essence,1.8 ess 90ch,Manuelle, 35.0000 DA 
Renault,25,1985.0,3333333km,Essence,2.2 ess 126ch,Manuelle, 35.0000 DA 
Volkswagen, Polo fox,1993.0,970000km,Essence,1.3 ess 55ch,Manuelle, 35.0000 DA 
Volkswagen, 2 Golf,1988.0,0000km,Essence,1.6 ess 75ch,Manuelle, 35.0000 DA 
Kia, Sephia,2000.0,,GPL,,Manuelle, 35.0000 DA 
Iran, Khodro R5 iran,2007.0,500000km,Essence,,Manuelle, 35.0000 DA 
Faw, N5,2008.0,,Essence,1.0 MT STD,Manuelle, 35.0000 DA 
Geely, Bonne Hq1,2004.0,,Essence,1.1,Manuelle, 35.0000 DA 
Citroen, ZX,1996.0,00km,Diesel,1,, 35.0000 DA 
Peugeot, 5 J,1994.0,450000km,Diesel,10,Manuelle, 35.0000 DA 
Renault, Express,1989.0,,GPL,,Manuelle, 35.0000 DA 
Peugeot,505,1994.0,12345km,Essence,25,Manuelle, 35.0000 DA 
Renault, 4 Savan,1987.0,111111km,Essence,1.0 ess 34ch,Manuelle, 35.0000 DA 
Daewoo, Nubira coupe,1998.0,10km,,,Manuelle, 35.0000 DA 
Renault,19,1994.0,,GPL,1.8 ess 16V 137ch,Manuelle, 35.0000 DA 
Peugeot,405,1992.0,9999km,GPL,Bx,Manuelle, 35.0000 DA 
Peugeot,405,1990.0,00000km,Essence,1.9 ess 125ch,Manuelle, 35.0000 DA 
Peugeot,205,1989.0,111km,Diesel,1.8 D 60ch,Manuelle, 35.0000 DA 
Citroen, 2cv,1964.0,,Essence,,Manuelle, 35.0000 DA 
Nissan, cargo fanet,1997.0,00km,Diesel,2.3,Manuelle, 35.0000 DA 
Suzuki, 800 Maruti,2006.0,76000km,Essence,0.8 ess 47ch,Manuelle, 35.0000 DA 
Geely,1,2008.0,250000km,Essence,1,, 35.0000 DA 
Daewoo, Racer,1992.0,,Essence,1.5 ess ch,Manuelle, 35.0000 DA 
Renault, Safrane,1993.0,300000km,Diesel,2.1 DT 90ch,Manuelle, 35.0000 DA 
SsangYong, 2 glf golf,1984.0,,Essence,75,Manuelle, 35.0000 DA 
Nissan, Sunny,1995.0,,,,, 35.0000 DA 
Renault, Express,1997.0,,,,, 35.0000 DA 
Renault, Clio japonais,1995.0,,,,, 35.0000 DA 
Suzuki, Dzire Swift,2014.0,,,,, 35.0000 DA 
Audi,80,1995.0,,,,, 35.0000 DA 
Faw, Xial,2007.0,,,,, 35.0000 DA 
Fiat, Punto,1998.0,,,,, 35.0000 DA 
Renault, 4 Fourgon,1984.0,,,,, 35.0000 DA 
Peugeot,405,1989.0,,,,, 35.0000 DA 
Ford, City Mondeo Trend,1996.0,,,,, 35.0000 DA 
Peugeot,405,1990.0,,,,, 35.0000 DA 
Nissan, Primera,2003.0,,,,, 35.0000 DA 
Renault,21,1990.0,,,,, 35.0000 DA 
Citroen, Xsara,1999.0,,,,, 35.0000 DA 
Renault,1  Laguna,1995.0,,,,, 35.0000 DA 
Fiat, Tipo,1991.0,,,,, 35.0000 DA 
Suzuki, Maruti Zen,2003.0,,,,, 35.0000 DA 
Renault,4,1984.0,,,,, 35.0000 DA 
Peugeot,304,1971.0,,,,, 35.0000 DA 
Renault,21,1989.0,,,,, 35.0000 DA 
Zotye, 3 Zoty maritu silndr,2014.0,,,,, 35.0000 DA 
Daewoo, Racer,1992.0,400000km,Essence,1.5 ess ch,Manuelle, 36.0000 DA 
Daihatsu, Charade,2004.0,123km,Essence,1.3,Manuelle, 36.0000 DA 
Peugeot,205,1988.0,000000000km,Essence,1.4 ess 65ch,Manuelle, 36.0000 DA 
Renault,4,1981.0,,Essence,,Manuelle, 36.0000 DA 
Renault, Bon Renault4 ,1970.0,10000km,Essence,Gtl,Manuelle, 36.0000 DA 
Renault,4,1987.0,00km,Essence,1.1 ess 34ch,Manuelle, 36.0000 DA 
Renault,19,1992.0,568225km,Diesel,1.9 D 65ch,Manuelle, 36.0000 DA 
Citroen, C15,1986.0,,Essence,,Manuelle, 36.0000 DA 
Seat, ARONA Style,2018.0,135000km,Essence,1.6 MPi 110 ch,Manuelle, 36.0000 DA 
Peugeot,309,1987.0,123km,Essence,1.6 ess 80ch,Manuelle, 36.0000 DA 
2010,,2010.0,0km,Essence,,Manuelle, 36.0000 DA 
Hafei, Yavuz motors,2006.0,00km,Essence,,Manuelle, 36.0000 DA 
Hafei, Yanus motors,2004.0,,Essence,,Manuelle, 36.0000 DA 
Audi,,2007.0,333500km,Essence,1.1,Manuelle, 36.0000 DA 
Vms, Vmax,2021.0,16000km,Essence,200,Automatique, 36.0000 DA 
Peugeot,405,1989.0,111111km,GPL,BX,Manuelle, 36.0000 DA 
Fiat, Panda,1993.0,,,,, 36.0000 DA 
Daewoo, Nubira SX francais,1999.0,,,,, 36.0000 DA 
yavuz, Yavuz,2004.0,,,,, 36.0000 DA 
Renault,19,1991.0,,,,, 36.0000 DA 
Renault, Kangoo,1998.0,,,,, 36.0000 DA 
Renault,1  Clio,1997.0,,,,, 36.0000 DA 
Mazda,323,1990.0,,,,, 36.0000 DA 
Daewoo, Nubira,1999.0,,,,, 36.0000 DA 
Renault,4,1987.0,,,,, 36.0000 DA 
Renault,21,1986.0,200000km,GPL,1.7 ess 76ch,Manuelle, 37.0000 DA 
Ford, 4 Focus portes,2002.0,111111km,Diesel,1.8 TD 90ch,Manuelle, 37.0000 DA 
Renault,19  Storya,1993.0,000km,Diesel,1.9 DT 93ch,Manuelle, 37.0000 DA 
Vms, V max,2022.0,,,,, 37.0000 DA 
Renault,19,1989.0,540km,Essence,1.4 ess 60ch,Manuelle, 37.0000 DA 
Renault,4,1985.0,,Essence,0.9 ess 34ch,Manuelle, 37.0000 DA 
Peugeot,404,1983.0,,Essence,,Manuelle, 37.0000 DA 
Peugeot,505,1981.0,55555km,Essence,11,Manuelle, 37.0000 DA 
Seat, Marbella,1997.0,,Essence,,Manuelle, 37.0000 DA 
Daewoo, Nubira,1998.0,546893km,GPL,,Manuelle, 37.0000 DA 
Fiat, Seicento,2000.0,1111km,Essence,1.1 ess 54ch,Manuelle, 37.0000 DA 
Faw, x1,2007.0,777777km,Essence,,Manuelle, 37.0000 DA 
Baic, Bigo,1998.0,166399km,Essence,9,Manuelle, 37.0000 DA 
Daewoo, Best Matiz,2000.0,,Essence,0.8,Manuelle, 37.0000 DA 
Hafei, Harbin motors places,2004.0,,Essence,,Manuelle, 37.0000 DA 
Renault,21,1993.0,400000km,GPL,1.7 GTS 95ch,Manuelle, 37.0000 DA 
Peugeot,404,1982.0,555555km,Essence,10,Manuelle, 37.0000 DA 
Ford, Escort,1991.0,,Diesel,1.8 D 60ch,Manuelle, 37.0000 DA 
Volkswagen, 2 Golf,1984.0,,Diesel,1.6 dzel,Manuelle, 37.0000 DA 
Faw,1.1copi ,2007.0,200km,Essence,,Manuelle, 37.0000 DA 
Citroen, C15,1995.0,,,,, 37.0000 DA 
Renault,1  Clio,1993.0,,,,, 37.0000 DA 
Renault,4,1982.0,,,,, 37.0000 DA 
Volkswagen, Polo,2001.0,519000km,Diesel,1.9 SDI 64ch,Manuelle, 38.0000 DA 
Volkswagen, Jetta,1987.0,428000km,Essence,1.6 ess 75ch,Manuelle, 38.0000 DA 
Suzuki, 800 Maruti,2008.0,222222km,Essence,0.8 ess 47ch,Manuelle, 38.0000 DA 
Volkswagen, Caddy Trendline,2018.0,187000km,Diesel,1.6 TDi 102ch,Manuelle, 38.0000 DA 
Renault,5,1985.0,,Essence,6 cv,Manuelle, 38.0000 DA 
Renault,1  Clio,1996.0,,Diesel,1.9 D 65ch,Manuelle, 38.0000 DA 
Peugeot,305,1988.0,,GPL,1.6 ess 80ch,Manuelle, 38.0000 DA 
Fiat,,1985.0,,Essence,,Manuelle, 38.0000 DA 
DFM,,2006.0,,,,, 38.0000 DA 
Kia, Cirato,2007.0,,,,, 38.0000 DA 
Renault,,1980.0,111111km,Essence,76,Manuelle, 38.0000 DA 
Suzuki, 250 Binile z,2017.0,1000km,Essence,,Automatique, 38.0000 DA 
Peugeot,505,1982.0,0km,Essence,,Manuelle, 38.0000 DA 
Renault,19  CHAMADE,1993.0,00000km,Diesel,1.9 DT 93ch,Manuelle, 38.0000 DA 
Peugeot,505,1989.0,111111km,GPL,La 11,Manuelle, 38.0000 DA 
Mercedes, CLA,2015.0,282km,Essence,250 BleuEfficiancy 211ch,Automatique, 38.0000 DA 
Volkswagen, 2 Bresilien T2 Transporteur,1982.0,,Essence,9,Manuelle, 38.0000 DA 
Daihatsu, Cuore,2003.0,230km,Essence,,Manuelle, 38.0000 DA 
Fiat, Punto,1998.0,,Diesel,,Manuelle, 38.0000 DA 
Honda, Concerto,1992.0,,Essence,1.5,Manuelle, 38.0000 DA 
Nissan, Sunny,2001.0,4850555km,Essence,1.3,Manuelle, 38.0000 DA 
Renault,19,1994.0,123km,Diesel,1.9 DT 93ch,Manuelle, 38.0000 DA 
Hyundai, Sonata,1998.0,000000km,Essence,1.8,Manuelle, 38.0000 DA 
Peugeot, 205 Sport,1996.0,0000000km,Diesel,La 8 tirbou,Manuelle, 38.0000 DA 
DFM, DFM Dfm faw,2007.0,1111km,Essence,1.1,Manuelle, 38.0000 DA 
Renault, Express,1995.0,,Diesel,1.9 D 65ch,Manuelle, 38.0000 DA 
Faw, Faw1.1,2009.0,263000km,Essence,,Manuelle, 38.0000 DA 
Opel, Astra,2001.0,00km,Diesel,1.7 DTI 16V 75ch,Manuelle, 38.0000 DA 
Skoda, EDITION Rapid,2019.0,135000km,GPL,1.6 MPi 110 ch,Manuelle, 38.0000 DA 
Renault,1  Clio,1992.0,,,,, 38.0000 DA 
Tata, Manza,1998.0,,,,, 38.0000 DA 
Peugeot,405,1989.0,,,,, 38.0000 DA 
Daewoo, Cielo,2000.0,,,,, 38.0000 DA 
Peugeot,405,1988.0,,,,, 38.0000 DA 
Dacia, Duster,2021.0,99000km,GPL,,Automatique, 39.0000 DA 
BYD, Flyer,2008.0,1000000km,Essence,1.1,Manuelle, 39.0000 DA 
Daewoo, Matiz,2000.0,305850km,Essence,,Manuelle, 39.0000 DA 
Peugeot,305,1981.0,,GPL,,Manuelle, 39.0000 DA 
Daewoo,,1999.0,33km,Essence,,Manuelle, 39.0000 DA 
Hyundai, Pony,1999.0,523965km,Essence,1.3,Manuelle, 39.0000 DA 
Renault, 5 Super,1985.0,,Essence,1.4 ess 72ch,Manuelle, 39.0000 DA 
Citroen, AX,1991.0,496522km,Diesel,1.5 D,Manuelle, 39.0000 DA 
Suzuki, 800 Maruti,2008.0,666000km,Essence,0.8 ess 47ch,Manuelle, 40.0000 DA 
Suzuki, 800 Maruti,2008.0,660000km,Essence,0.8 ess 47ch,Manuelle, 40.0000 DA 
Peugeot, 208 GT Line,2018.0,1600km,Diesel,1.6 HDI 115ch,Manuelle, 40.0000 DA 
Peugeot, 207 Allure,2009.0,305km,Essence,1.4 ess 16V 90ch,Manuelle, 40.0000 DA 
Volkswagen, 3 Flight Polo,1998.0,999999km,Diesel,1.9 SDI 64ch,Manuelle, 40.0000 DA 
Peugeot, 208 Allure Facelift,2015.0,,Diesel,1.6 HDI 115ch,Manuelle, 40.0000 DA 
Ford, Mondeo,1996.0,255000km,Diesel,1.8 TD 88ch,Manuelle, 40.0000 DA 
Peugeot, 205 4portes,1986.0,123km,Essence,1.4 ess 60ch,Manuelle, 40.0000 DA 
Renault,5,1984.0,999999km,Essence,1.1 ess 45ch,Manuelle, 40.0000 DA 
Citroen, C15,1994.0,,,,, 40.0000 DA 
Fiat, Tipo,1990.0,,Essence,1.4 ess 72ch,Manuelle, 40.0000 DA 
Seat, Fr Ibiza,2023.0,,,,, 40.0000 DA 
Peugeot,505,1989.0,,Essence,,Manuelle, 40.0000 DA 
Daewoo, Matiz,2000.0,343000km,Essence,0.8,Manuelle, 40.0000 DA 
Daewoo, Nubira,1999.0,450000km,GPL,1.5,Manuelle, 40.0000 DA 
Seriz, Seriz,1988.0,,,,, 40.0000 DA 
Peugeot,309,1992.0,,Essence,1.6 ess 92ch,, 40.0000 DA 
Volkswagen, Polo,1990.0,587560km,Essence,1.3 GT 78ch,Manuelle, 40.0000 DA 
Faw, xiali,2007.0,220000km,Essence,1.1,Manuelle, 40.0000 DA 
Peugeot,106,1992.0,00000000km,Essence,1.1 ess 60ch,Manuelle, 40.0000 DA 
Suzuki, Alto,2008.0,,Essence,0.8 ess 46ch,Manuelle, 40.0000 DA 
Peugeot, 207 Allure,2011.0,415000km,Diesel,1.6 THP 150ch,Manuelle, 40.0000 DA 
Suzuki, 800 Maruti,2003.0,,Essence,0.8 ess 47ch,Manuelle, 40.0000 DA 
BMW,525,1993.0,,,,, 40.0000 DA 
Renault, 5 Super,1986.0,,Essence,,Manuelle, 40.0000 DA 
Peugeot,305,1984.0,0km,GPL,1.3 ess 65ch,Manuelle, 40.0000 DA 
Citroen, BX,1986.0,2222222km,Diesel,1.9 D 65ch,Manuelle, 40.0000 DA 
Renault,4,1987.0,,Essence,,Manuelle, 40.0000 DA 
Peugeot, J5,1994.0,,Diesel,LA 10,Manuelle, 40.0000 DA 
Kia, Shuma,2001.0,14500km,Essence,1.6 ess 101ch,Automatique, 40.0000 DA 
Suzuki, 800 Maruti,2011.0,,Essence,0.8 ess 47ch,Manuelle, 40.0000 DA 
Peugeot,309,1989.0,100000000km,Essence,Moteur Bx,Manuelle, 40.0000 DA 
Peugeot,309,1989.0,888888888km,Essence,Bx,Manuelle, 40.0000 DA 
Peugeot,405,1989.0,,GPL,1.6 ess 92ch,Manuelle, 40.0000 DA 
Renault, 4 Clio,2016.0,169000km,Essence,1.2 ess 16V 75ch,Manuelle, 40.0000 DA 
Peugeot,306,1996.0,999999km,Diesel,1.9 D 71ch,Manuelle, 40.0000 DA 
Renault,4,1969.0,250km,Essence,,Manuelle, 40.0000 DA 
Renault, Express,1986.0,555555km,GPL,76,Manuelle, 40.0000 DA 
Daewoo, Matiz,1999.0,400000km,Essence,0.1,Manuelle, 40.0000 DA 
Renault, Express,1996.0,400000km,Diesel,1.9 D 65ch,Manuelle, 40.0000 DA 
Toyota, RAV4,1996.0,,Essence,2.0 ess 129ch,Manuelle, 40.0000 DA 
Renault, Express,1991.0,400000km,Diesel,1.9 D 55ch,Manuelle, 40.0000 DA 
Renault,19,1995.0,111111km,Diesel,1.9 D,Manuelle, 40.0000 DA 
Fiat, Aluminium Ducato,2023.0,50km,Diesel,2.2hdi,Manuelle, 40.0000 DA 
Renault,  4 Clio GT Line,2018.0,118km,Diesel,110,Manuelle, 40.0000 DA 
Hyundai, ELENTR,1999.0,370km,Diesel,LA 8,Manuelle, 40.0000 DA 
Renault,5,1984.0,,Essence,1.1 ess 45ch,Manuelle, 40.0000 DA 
Toyota, Bon Start lite,2001.0,2222km,Essence,1.3,Manuelle, 40.0000 DA 
Peugeot, Origin Partner,2010.0,343km,Diesel,7,, 40.0000 DA 
Peugeot, Origin Partner,2010.0,343km,Diesel,La 7,Manuelle, 40.0000 DA 
Peugeot, 205 Junior,1987.0,111km,Essence,1.4 ess 80ch,Manuelle, 40.0000 DA 
Citroen, BX Millesime,1990.0,1111111km,GPL,1.9 ess 107ch,Manuelle, 40.0000 DA 
Hafei, Yavuz motors,2004.0,000000km,Essence,1.1 ess 65 ch,Manuelle, 40.0000 DA 
Faw, Xiali,2009.0,0km,Essence,1.1,Manuelle, 40.0000 DA 
Faw, N5,2006.0,0000km,Essence,1.1,Manuelle, 40.0000 DA 
Renault,1  Megane,1997.0,,Diesel,1.9,Manuelle, 40.0000 DA 
Daewoo, Matiz,1999.0,5555555km,Essence,1.2,Manuelle, 40.0000 DA 
Geely, S5,2015.0,,Essence,1.5 ess 102ch,Semi Automatique, 40.0000 DA 
Daewoo, Cielo,2001.0,000km,GPL,1.5 ess 90ch,Manuelle, 40.0000 DA 
Volkswagen, Jetta,1990.0,66km,Essence,1.6 ess 75ch,Manuelle, 40.0000 DA 
Daihatsu, Appalose,2001.0,0km,GPL, R21....1.8,Manuelle, 40.0000 DA 
Volkswagen, T2,1982.0,,Essence,1.6,Manuelle, 40.0000 DA 
Nissan, Sunny,1999.0,609811km,Essence,1.6,Manuelle, 40.0000 DA 
Mercedes, C Classe,2014.0,161000km,,,, 40.0000 DA 
Volkswagen, 2 Golf,1989.0,0000000km,Essence,1.3 ess 55ch,Manuelle, 40.0000 DA 
Renault,9,1986.0,157745514km,Essence,,Manuelle, 40.0000 DA 
Lada, Samara,1992.0,0km,Essence,,Manuelle, 40.0000 DA 
Chana, 7 II Star places,2013.0,80000km,Essence,1.0l 68ch,Manuelle, 40.0000 DA 
Daewoo, Matiz,1999.0,00km,Essence,,Manuelle, 40.0000 DA 
Renault, R18,1982.0,,Essence,Type 2,Manuelle, 40.0000 DA 
Renault,1  Clio,1995.0,,Diesel,1.9 D 65ch,, 40.0000 DA 
Suzuki, 800 Maruti,2008.0,150000km,Essence,,, 40.0000 DA 
Renault,5,1985.0,00000km,Essence,Gtl,Manuelle, 40.0000 DA 
Peugeot,405,1995.0,00km,Diesel,La 8,Manuelle, 40.0000 DA 
Fiat, Fiorino,1991.0,,,,, 40.0000 DA 
Renault, Express,1997.0,444444km,Diesel,1.9 D 65ch,Manuelle, 40.0000 DA 
Daewoo, Matiz,1999.0,400000km,Essence,1,Manuelle, 40.0000 DA 
Renault, Mliha R12,1988.0,123000km,Essence,Express 76,Manuelle, 40.0000 DA 
Suzuki, 800 Maruti,2002.0,3000km,Essence,8,Manuelle, 40.0000 DA 
Citroen, Xantia,2000.0,333358km,Diesel,La 8 turbo,Manuelle, 40.0000 DA 
Volkswagen, 2 Golf,1987.0,,Essence,1.8 ess 90ch,Manuelle, 40.0000 DA 
Nissan, Sanny,1999.0,450452km,Essence,1.6,Manuelle, 40.0000 DA 
Citroen, C3,2002.0,600000km,Diesel,1.4 HDI 70ch,Manuelle, 40.0000 DA 
Daewoo, Nubira break,1999.0,162000km,GPL,1.5,Manuelle, 40.0000 DA 
Peugeot,505,1989.0,,Diesel,,Manuelle, 40.0000 DA 
Opel, Zafira,1999.0,,,,, 40.0000 DA 
Peugeot,405,1991.0,,Diesel,,Manuelle, 40.0000 DA 
Chana,0  Autre penture,2005.0,11111km,Essence,Ã¢ÂÂ,Manuelle, 40.0000 DA 
V-max,200,2022.0,10000km,Essence,200,Automatique, 40.0000 DA 
Daewoo, Nubira,1999.0,350000km,Essence,1.6 ess 106ch,Manuelle, 40.0000 DA 
Peugeot,405,1993.0,,Diesel,,Manuelle, 40.0000 DA 
Renault,19,1991.0,,Essence,,Manuelle, 40.0000 DA 
Daewoo, Matiz,1999.0,,Essence,,Manuelle, 40.0000 DA 
Volkswagen, 2 Golf,1986.0,500000km,Diesel,,Manuelle, 40.0000 DA 
Fiat,128  Yugo,1999.0,200000km,Essence,75,Manuelle, 40.0000 DA 
Peugeot,106,1997.0,585000km,Essence,1.5 D 58ch,Manuelle, 40.0000 DA 
Suzuki, Ibiza Safi,1989.0,33333333km,Essence,Esons,Manuelle, 40.0000 DA 
Ford, Break Mondeo,2001.0,450000km,Diesel,2.0 TDCI 130ch,Manuelle, 40.0000 DA 
Fiat, Uno,1987.0,00000km,Essence,1000,Manuelle, 40.0000 DA 
Audi,80,1990.0,400km,Diesel,1.6 TD 80ch,Manuelle, 40.0000 DA 
4,41 044 404 986,,11111111km,GPL,10,Manuelle, 40.0000 DA 
Chana, Q20 Simple cabine,2010.0,155000km,Diesel,1.3,Manuelle, 40.0000 DA 
Chana, Chana,2010.0,155000km,Essence,,Manuelle, 40.0000 DA 
Faw, N3,2008.0,162558km,Essence,1.1,Manuelle, 40.0000 DA 
Mazda,.  Bt50.,2011.0,11111km,Diesel,,Manuelle, 40.0000 DA 
Zotye, Z100,2012.0,,,,, 40.0000 DA 
Chana,,2004.0,,,,, 40.0000 DA 
Fiat, Tipo,1992.0,,,,, 40.0000 DA 
Daewoo, Matiz,1999.0,,,,, 40.0000 DA 
Faw, B50,2006.0,,,,, 40.0000 DA 
Chana, Change Ideal,2009.0,,,,, 40.0000 DA 
Renault, solanza,2004.0,,,,, 40.0000 DA 
Renault, Clio Japonia,1995.0,,,,, 40.0000 DA 
Renault,2  Clio,2005.0,,,,, 40.0000 DA 
Renault, Express,1993.0,,,,, 40.0000 DA 
Renault, Exsprqs R11,1983.0,,,,, 40.0000 DA 
Motos-scooters, Vmax,2021.0,,,,, 40.0000 DA 
Peugeot,305,1984.0,,,,, 40.0000 DA 
Daewoo, Cielo,2000.0,,,,, 40.0000 DA 
Suzuki, 800 Maruti,2007.0,,,,, 40.0000 DA 
Peugeot, 305 Break,1988.0,,,,, 40.0000 DA 
Renault,1  Megane,1998.0,,,,, 40.0000 DA 
Honda, Civic,1996.0,,,,, 40.0000 DA 
Peugeot,306,1995.0,,,,, 40.0000 DA 
Faw, Ess N3,2009.0,,,,, 40.0000 DA 
Renault,19,1993.0,,,,, 40.0000 DA 
Renault,1  Clio,1996.0,,,,, 40.0000 DA 
Zotye, Z100,2013.0,,,,, 40.0000 DA 
Daewoo, Lanos,1999.0,,,,, 40.0000 DA 
Audi, A1 Sport back,2015.0,220km,Essence,1.4 TFSI 122ch,Automatique, 41.0000 DA 
Ford, Fiesta,1993.0,57758km,Essence,,Manuelle, 41.0000 DA 
Peugeot,504,1971.0,,Essence,2.0 ess 104ch,Manuelle, 41.0000 DA 
Kia, Avella,2000.0,150000km,Essence,2.23,Manuelle, 41.0000 DA 
Hyundai, Accent,1999.0,,,,, 41.0000 DA 
Renault,4,1968.0,1234km,Essence,0.8 ess 30ch,Manuelle, 42.0000 DA 
Opel, Corsa,1996.0,999km,Diesel,1.7 D 60ch,Manuelle, 42.0000 DA 
Faw, Xaili,2009.0,,,,, 42.0000 DA 
Citroen, AX,1995.0,11111111km,Diesel,1.5 D 58ch,Manuelle, 42.0000 DA 
Hafei, Minibus motors,2007.0,,,,, 42.0000 DA 
Volkswagen, Polo,2007.0,0000km,Diesel,1.9 TDI 100ch,Manuelle, 42.0000 DA 
Renault, 2 Clio,1998.0,395000km,Diesel,1.9 D 65ch,Manuelle, 42.0000 DA 
Volkswagen, Caddy,2018.0,86000km,Diesel,,Manuelle, 42.0000 DA 
Renault, Mastar T35,1996.0,,,,, 42.0000 DA 
Peugeot,405,1991.0,2666km,Diesel,1.9 D 71ch,Manuelle, 42.0000 DA 
Volkswagen, 2 Golf,1985.0,,Essence,,Manuelle, 42.0000 DA 
Renault,19,1993.0,00km,Essence,76,Manuelle, 42.0000 DA 
Faw, XIALI Xiali,2008.0,,Essence,1.1,Manuelle, 42.0000 DA 
Renault,4,1975.0,12344km,Essence,,Manuelle, 42.0000 DA 
Renault, Clio5,2022.0,31000km,Essence,,Automatique, 42.0000 DA 
Suzuki, 800 Maruti,2007.0,0km,,,, 42.0000 DA 
Suzuki, 800 Maruti,2013.0,123km,Essence,0.8 ess 47ch,Manuelle, 42.0000 DA 
Zastafa,128  Zastafa,1991.0,,Essence,1.4 75,Manuelle, 42.0000 DA 
Suzuki, mareti,2003.0,0000km,Essence,0.9,Manuelle, 42.0000 DA 
Daewoo, Cielo,1998.0,490000km,Essence,1.5 ess 90ch,Manuelle, 42.0000 DA 
Daewoo, Cielo,1998.0,500000km,GPL,1.5 ess 75ch,Manuelle, 42.0000 DA 
Peugeot,405,1990.0,,GPL,1.6 ess 92ch,Manuelle, 42.0000 DA 
Volkswagen, Vento,1993.0,999999km,Diesel,1.9,Manuelle, 42.0000 DA 
Renault,19,1994.0,,Diesel,1.9 DT 93ch,Manuelle, 42.0000 DA 
Renault,1  Megane,1997.0,350000km,Diesel,1.9 D 65ch,Manuelle, 42.0000 DA 
Renault,21,1986.0,416000km,GPL,1.7 GTS 92ch,Manuelle, 42.0000 DA 
Peugeot, Expert,2005.0,,Diesel,,Manuelle, 42.0000 DA 
