brand,model,year,kilometer,engine,transmission,fuel,nb_of_doors,price,cylinder,engine_size,horsepower
FIAT,500 Pop Convertible,2012,"65,700",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$7,495",4,1.4L,101 hp
FIAT,500L Trekking,2014,"77,500",160 hp 1.4L I4,6-Speed Manual,Gasoline,4 doors,"$7,700",4,1.4L,160 hp
FIAT,500 Pop Convertible,2015,"81,424",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$8,687",4,1.4L,101 hp
FIAT,500 Pop,2015,"119,000",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$4,988",4,1.4L,101 hp
FIAT,500 Abarth,2015,"68,272",160 hp 1.4L I4,Automatic,Gasoline,2 doors,"$9,900",4,1.4L,160 hp
FIAT,500X 120th Anniversary Edition AWD,2019,"46,515",177 hp 1.3L I4,Automatic,Gasoline,4 doors,"$15,050",4,1.3L,177 hp
FIAT,500 Abarth,2013,"81,028",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$8,995",4,1.4L,160 hp
FIAT,500X Lounge AWD,2016,"128,190",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$7,500",4,2.4L,180 hp
FIAT,500 Pop,2012,"145,457",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$4,495",4,1.4L,101 hp
FIAT,500 Lounge Convertible,2013,"56,998",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$9,950",4,1.4L,101 hp
FIAT,500 Pop Convertible,2012,"89,113",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$5,495",4,1.4L,101 hp
FIAT,500 Abarth,2013,"82,648",160 hp 1.4L I4,Manual,Gasoline,2 doors,"$9,400",4,1.4L,160 hp
FIAT,500 Pop,2013,"116,234",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$4,999",4,1.4L,101 hp
FIAT,500 Abarth,2013,"74,078",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$8,995",4,1.4L,160 hp
FIAT,500L Lounge,2014,"136,067",160 hp 1.4L I4,6-Speed Manual,Gasoline,4 doors,"$5,999",4,1.4L,160 hp
FIAT,500L Easy,2015,"48,702",160 hp 1.4L I4,Automatic,Gasoline,4 doors,"$11,498",4,1.4L,160 hp
FIAT,124 Spider Elaborazione Abarth RWD,2017,"34,322",164 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$17,925",4,1.4L,164 hp
FIAT,500X Pop AWD,2017,"44,822",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$15,763",4,2.4L,180 hp
FIAT,500 Abarth,2013,"95,262",160 hp 1.4L I4,Manual,Gasoline,2 doors,"$10,501",4,1.4L,160 hp
FIAT,500 Pop Hatchback FWD,2017,"42,997",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$9,995",4,1.4L,101 hp
FIAT,500X Lounge AWD,2016,"99,351",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$8,999",4,2.4L,180 hp
FIAT,500 Lounge,2015,"118,086",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$6,519",4,1.4L,101 hp
FIAT,500 Pop Convertible,2012,"66,450",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$6,990",4,1.4L,101 hp
FIAT,500 Pop,2012,"50,653",101 hp 1.4L I4,Manual,Gasoline,2 doors,"$6,550",4,1.4L,101 hp
FIAT,500X Trekking AWD,2022,"8,606",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$21,856",4,1.3L,177 hp
FIAT,124 Spider Classica,2019,"15,447",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$21,456",4,1.4L,160 hp
FIAT,500 Lounge Convertible,2012,"95,907",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,984",4,1.4L,101 hp
FIAT,500 Pop,2012,"105,046",101 hp 1.4L I4,Manual,Gasoline,2 doors,"$5,888",4,1.4L,101 hp
FIAT,500X Trekking AWD,2019,"28,822",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$17,649",4,1.3L,177 hp
FIAT,500 Lounge,2012,"119,291",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$5,995",4,1.4L,101 hp
FIAT,500 Lounge Convertible,2016,"16,270",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$15,495",4,1.4L,101 hp
FIAT,500 Abarth,2013,"54,100",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$9,999",4,1.4L,160 hp
FIAT,500 Pop,2016,"68,734",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$7,995",4,1.4L,101 hp
FIAT,500 Sport,2012,"78,475",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,995",4,1.4L,101 hp
FIAT,500 Pop Convertible,2012,"47,893",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$8,995",4,1.4L,101 hp
FIAT,500 Pop,2013,"62,625",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,899",4,1.4L,101 hp
FIAT,500X Trekking Plus AWD,2019,"44,860",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$16,051",4,1.3L,177 hp
FIAT,500 Lounge Convertible,2012,"92,000",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$6,500",4,1.4L,101 hp
FIAT,500 Sport,2012,"103,590",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,477",4,1.4L,101 hp
FIAT,500 Sport,2012,"73,085",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$5,990",4,1.4L,101 hp
FIAT,500X Sport AWD,2020,"8,856",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$17,944",4,1.3L,177 hp
FIAT,124 Spider Classica RWD,2017,"69,904",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$14,575",4,1.4L,160 hp
FIAT,500 Sport,2012,"79,851",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,997",4,1.4L,101 hp
FIAT,500 Abarth,2013,"63,555",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$10,858",4,1.4L,160 hp
FIAT,500 Sport,2014,"64,620",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$8,495",4,1.4L,101 hp
FIAT,500 Abarth,2013,"104,074",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$7,950",4,1.4L,160 hp
FIAT,500L Trekking,2014,"107,831",160 hp 1.4L I4,Manual,Gasoline,4 doors,"$6,995",4,1.4L,160 hp
FIAT,500X Easy,2016,"69,466",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$8,488",4,2.4L,180 hp
FIAT,500 Sport,2015,"56,776",101 hp 1.4L I4,Manual,Gasoline,2 doors,"$7,550",4,1.4L,101 hp
FIAT,500 Sport,2015,"38,132",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$9,295",4,1.4L,101 hp
FIAT,500X Easy AWD,2016,"122,970",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$8,300",4,2.4L,180 hp
FIAT,124 Spider Lusso RWD,2017,"9,428",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$19,900",4,1.4L,160 hp
FIAT,500X Easy,2016,"131,788",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$6,850",4,2.4L,180 hp
FIAT,500 Abarth Convertible,2013,"64,257",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$11,900",4,1.4L,160 hp
FIAT,500 Sport,2015,"73,609",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$8,449",4,1.4L,101 hp
FIAT,500 Abarth,2013,"105,774",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$7,372",4,1.4L,160 hp
FIAT,500 Abarth,2015,"91,925",160 hp 1.4L I4,Automatic,Gasoline,2 doors,"$8,950",4,1.4L,160 hp
FIAT,500 Sport,2013,"48,941",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$8,600",4,1.4L,101 hp
FIAT,500X Trekking AWD,2016,"72,477",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$10,995",4,2.4L,180 hp
FIAT,500 Lounge,2013,"99,237",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$6,770",4,1.4L,101 hp
FIAT,500 Pop,2013,"117,000",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$4,995",4,1.4L,101 hp
FIAT,500 Sport,2015,"43,868",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$7,995",4,1.4L,101 hp
FIAT,500X Easy,2016,"110,858",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$7,900",4,2.4L,180 hp
FIAT,500 Abarth Hatchback FWD,2017,"12,514",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$15,495",4,1.4L,160 hp
FIAT,500 Pop Convertible,2012,"79,037",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,999",4,1.4L,101 hp
FIAT,124 Spider Elaborazione Abarth RWD,2017,"50,391",164 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$18,888",4,1.4L,164 hp
FIAT,500 Easy,2016,"20,704",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$11,900",4,1.4L,101 hp
FIAT,500 Sport,2012,"85,067",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$5,999",4,1.4L,101 hp
FIAT,500 Pop Convertible,2012,"37,409",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,999",4,1.4L,101 hp
FIAT,500 Pop,2012,"91,180",101 hp 1.4L I4,Manual,Gasoline,2 doors,"$5,600",4,1.4L,101 hp
FIAT,500 Pop Convertible,2012,"61,950",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,995",4,1.4L,101 hp
FIAT,124 Spider Lusso RWD,2017,"68,858",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$14,620",4,1.4L,160 hp
FIAT,500L Pop,2016,"99,626",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$6,495",4,1.4L,160 hp
FIAT,500 1957 Edition,2014,"121,491",101 hp 1.4L I4,Manual,Gasoline,2 doors,"$7,550",4,1.4L,101 hp
FIAT,500 Sport,2016,"78,700",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$8,888",4,1.4L,101 hp
FIAT,500L Lounge,2014,"88,743",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$8,227",4,1.4L,160 hp
FIAT,124 Spider Elaborazione Abarth,2020,"4,470",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$26,277",4,1.4L,160 hp
FIAT,500X Trekking Plus,2016,"91,939",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$9,995",4,2.4L,180 hp
FIAT,500 Sport,2015,"73,670",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,900",4,1.4L,101 hp
FIAT,500 Abarth,2014,"65,930",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$10,350",4,1.4L,160 hp
FIAT,500 Sport,2015,"64,201",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,900",4,1.4L,101 hp
FIAT,500X Trekking AWD,2021,"35,818",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$16,774",4,1.3L,177 hp
FIAT,500X Easy,2016,"99,336",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$8,550",4,2.4L,180 hp
FIAT,500 Abarth,2015,"99,000",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$8,500",4,1.4L,160 hp
FIAT,500 Pop Hatchback FWD,2017,"77,630",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,995",4,1.4L,101 hp
FIAT,500 Pop,2013,"93,667",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$6,999",4,1.4L,101 hp
FIAT,500 Sport,2013,"90,060",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,950",4,1.4L,101 hp
FIAT,500 Pop,2015,"83,244",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$6,995",4,1.4L,101 hp
FIAT,124 Spider Lusso RWD,2017,"74,345",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$15,127",4,1.4L,160 hp
FIAT,500X Trekking AWD,2020,"60,523",177 hp 1.3L I4,Automatic,Gasoline,4 doors,"$17,000",4,1.3L,177 hp
FIAT,500L Easy,2014,"70,110",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$7,985",4,1.4L,160 hp
FIAT,500X Pop AWD,2019,"28,551",177 hp 1.3L I4,Automatic,Gasoline,4 doors,"$16,800",4,1.3L,177 hp
FIAT,500X Pop AWD,2019,"35,319",177 hp 1.3L I4,Automatic,Gasoline,4 doors,"$15,498",4,1.3L,177 hp
FIAT,500 Abarth,2013,"96,738",160 hp 1.4L I4,Manual,Gasoline,2 doors,"$7,990",4,1.4L,160 hp
FIAT,124 Spider Lusso,2018,"33,397",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$19,995",4,1.4L,160 hp
FIAT,500 Pop,2015,"98,075",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$8,995",4,1.4L,101 hp
FIAT,500 Pop,2015,"98,200",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$8,995",4,1.4L,101 hp
FIAT,500 Pop,2015,"97,170",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$8,995",4,1.4L,101 hp
FIAT,500 Pop,2015,"98,750",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$8,995",4,1.4L,101 hp
FIAT,500 Lounge Hatchback FWD,2018,"21,842",135 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$17,192",4,1.4L,135 hp
FIAT,500 Pop,2015,"98,500",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$8,995",4,1.4L,101 hp
FIAT,500 Pop Convertible,2012,"98,579",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,495",4,1.4L,101 hp
FIAT,500X Trekking FWD,2018,"123,366",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$9,395",4,2.4L,180 hp
FIAT,500X Trekking AWD,2018,"58,424",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$16,266",4,2.4L,180 hp
FIAT,500X Trekking AWD,2019,"59,085",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$15,999",4,1.3L,177 hp
FIAT,124 Spider Abarth,2018,"44,617",164 hp 1.4L I4,Automatic,Gasoline,2 doors,"$19,985",4,1.4L,164 hp
FIAT,500X Sport AWD,2022,"29,266",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$19,979",4,1.3L,177 hp
FIAT,500X Lounge FWD,2018,"72,675",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$13,588",4,2.4L,180 hp
FIAT,500X Trekking Plus,2016,"52,964",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$11,899",4,2.4L,180 hp
FIAT,500 Pop Convertible,2013,"107,523",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$5,995",4,1.4L,101 hp
FIAT,500 Lounge Hatchback FWD,2017,"67,985",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$9,922",4,1.4L,101 hp
FIAT,500 GUCCI,2012,"97,676",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$6,899",4,1.4L,101 hp
FIAT,500X Trekking AWD,2018,"48,875",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$16,500",4,2.4L,180 hp
FIAT,500X Lounge FWD,2018,"40,279",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$15,888",4,2.4L,180 hp
FIAT,500X Trekking Plus AWD,2022,"19,168",177 hp 1.3L I4,Automatic,Gasoline,4 doors,"$24,995",4,1.3L,177 hp
FIAT,500X Trekking AWD,2021,"18,766",177 hp 1.3L I4,Automatic,Gasoline,4 doors,"$17,495",4,1.3L,177 hp
FIAT,500L Trekking,2017,"146,227",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$7,950",4,1.4L,160 hp
FIAT,124 Spider Classica,2019,"25,428",160 hp 1.4L I4,Automatic,Gasoline,2 doors,"$19,998",4,1.4L,160 hp
FIAT,124 Spider Classica,2018,"27,285",160 hp 1.4L I4,Manual,Gasoline,2 doors,"$20,000",4,1.4L,160 hp
FIAT,500X Trekking AWD,2019,"26,683",177 hp 1.3L I4,Automatic,Gasoline,4 doors,"$19,998",4,1.3L,177 hp
FIAT,124 Spider Classica,2018,"31,357",160 hp 1.4L I4,Manual,Gasoline,2 doors,"$18,998",4,1.4L,160 hp
FIAT,500X Sport AWD,2021,"54,887",177 hp 1.3L I4,Automatic,Gasoline,4 doors,"$19,998",4,1.3L,177 hp
FIAT,500 Sport,2015,"99,539",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,750",4,1.4L,101 hp
FIAT,500 Abarth Convertible,2015,"44,500",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$14,495",4,1.4L,160 hp
FIAT,500 Sport,2015,"55,959",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$8,998",4,1.4L,101 hp
FIAT,500 GUCCI Convertible,2012,"99,476",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,999",4,1.4L,101 hp
FIAT,500L Trekking,2015,"70,571",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$9,997",4,1.4L,160 hp
FIAT,500 Sport,2015,"112,492",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,995",4,1.4L,101 hp
FIAT,500 Pop,2013,"156,947",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$4,900",4,1.4L,101 hp
FIAT,500 Sport,2015,"123,425",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$6,495",4,1.4L,101 hp
FIAT,500 Sport,2012,"95,278",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$7,650",4,1.4L,101 hp
FIAT,500 Pop,2015,"27,464",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$9,995",4,1.4L,101 hp
FIAT,500L Easy,2015,"74,838",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$11,499",4,1.4L,160 hp
FIAT,500 Sport,2015,"69,837",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$8,995",4,1.4L,101 hp
FIAT,500 Lounge,2013,"40,156",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$10,162",4,1.4L,101 hp
FIAT,124 Spider Classica RWD,2017,"43,427",160 hp 1.4L I4,6-Speed Manual,Gasoline,2 doors,"$15,000",4,1.4L,160 hp
FIAT,500 Sport,2012,"56,673",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$7,890",4,1.4L,101 hp
FIAT,500L Lounge,2014,"94,501",160 hp 1.4L I4,Automatic,Gasoline,4 doors,"$8,569",4,1.4L,160 hp
FIAT,500L Lounge,2014,"79,242",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$8,990",4,1.4L,160 hp
FIAT,500L Easy,2014,"69,260",160 hp 1.4L I4,Manual,Gasoline,4 doors,"$8,999",4,1.4L,160 hp
FIAT,500X Lounge,2017,"40,786",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$14,996",4,2.4L,180 hp
FIAT,500 GUCCI Convertible,2012,"71,300",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$11,300",4,1.4L,101 hp
FIAT,124 Spider Classica RWD,2017,"31,141",160 hp 1.4L I4,6-Speed Manual,Gasoline,2 doors,"$18,777",4,1.4L,160 hp
FIAT,500L Lounge,2014,"123,900",160 hp 1.4L I4,Automatic,Gasoline,4 doors,"$7,798",4,1.4L,160 hp
FIAT,500 Pop Hatchback FWD,2017,"52,732",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$10,691",4,1.4L,101 hp
FIAT,500L Trekking,2014,"88,738",160 hp 1.4L I4,6-Speed Manual,Gasoline,4 doors,"$8,300",4,1.4L,160 hp
FIAT,500 GQ Edition Convertible,2014,"90,496",160 hp 1.4L I4,Manual,Gasoline,2 doors,"$9,495",4,1.4L,160 hp
FIAT,500X Easy AWD,2016,"74,611",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$11,456",4,2.4L,180 hp
FIAT,500 Lounge,2012,"62,567",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$8,500",4,1.4L,101 hp
FIAT,500 Pop,2013,"129,730",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,995",4,1.4L,101 hp
FIAT,500 Abarth,2015,"94,275",160 hp 1.4L I4,Manual,Gasoline,2 doors,"$9,932",4,1.4L,160 hp
FIAT,500X Trekking,2017,"28,933",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$15,386",4,2.4L,180 hp
FIAT,500 Abarth,2014,"52,234",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$12,900",4,1.4L,160 hp
FIAT,500 Abarth Convertible,2015,"36,925",160 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$15,980",4,1.4L,160 hp
FIAT,500 Lounge,2012,"67,810",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$8,795",4,1.4L,101 hp
FIAT,500 Pop,2013,"87,960",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,997",4,1.4L,101 hp
FIAT,500X Lounge,2016,"73,085",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$11,488",4,2.4L,180 hp
FIAT,500 Pop,2013,"97,601",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$6,995",4,1.4L,101 hp
FIAT,500 Pop,2015,"90,689",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$6,990",4,1.4L,101 hp
FIAT,500 Sport,2015,"26,938",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$10,500",4,1.4L,101 hp
FIAT,124 Spider Lusso,2020,"9,536",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$25,495",4,1.4L,160 hp
FIAT,500 Pop,2013,"59,042",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$7,699",4,1.4L,101 hp
FIAT,124 Spider Lusso RWD,2017,"38,841",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$17,388",4,1.4L,160 hp
FIAT,500L Trekking,2016,"114,169",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$7,890",4,1.4L,160 hp
FIAT,500X Trekking,2016,"95,626",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$10,620",4,2.4L,180 hp
FIAT,500X Trekking AWD,2018,"56,648",180 hp 2.4L I4,Automatic,Gasoline,4 doors,"$17,676",4,2.4L,180 hp
FIAT,500 Abarth Hatchback FWD,2017,"45,169",160 hp 1.4L I4,Automatic,Gasoline,2 doors,"$15,799",4,1.4L,160 hp
FIAT,500 Pop,2012,"68,605",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$7,988",4,1.4L,101 hp
FIAT,500 Lounge Hatchback FWD,2017,"33,699",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$13,745",4,1.4L,101 hp
FIAT,124 Spider Lusso RWD,2017,"73,020",160 hp 1.4L I4,Automatic,Gasoline,2 doors,"$15,495",4,1.4L,160 hp
FIAT,500 Sport,2014,"85,323",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,999",4,1.4L,101 hp
FIAT,500 Lounge Hatchback FWD,2018,"74,874",135 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$13,995",4,1.4L,135 hp
FIAT,124 Spider Elaborazione Abarth,2020,"59,733",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$19,988",4,1.4L,160 hp
FIAT,500X Trekking AWD,2018,"52,989",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$16,998",4,2.4L,180 hp
FIAT,500 Sport,2012,"99,610",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,999",4,1.4L,101 hp
FIAT,500X Pop,2017,"72,041",160 hp 1.4L I4,Manual,Gasoline,4 doors,"$9,950",4,1.4L,160 hp
FIAT,500 Sport,2012,"128,123",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,995",4,1.4L,101 hp
FIAT,124 Spider Classica,2018,"26,340",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$21,000",4,1.4L,160 hp
FIAT,500 Abarth Hatchback FWD,2019,"55,980",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$18,499",4,1.4L,160 hp
FIAT,500L Lounge,2018,"52,011",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$16,000",4,1.4L,160 hp
FIAT,500 Sport,2013,"112,437",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$5,999",4,1.4L,101 hp
FIAT,500X Trekking Plus AWD,2019,"38,047",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$18,000",4,1.3L,177 hp
FIAT,500X Pop FWD,2018,"59,473",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$12,900",4,2.4L,180 hp
FIAT,500X Trekking Plus AWD,2019,"36,631",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$20,995",4,1.3L,177 hp
FIAT,500L Lounge,2014,"65,798",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$9,490",4,1.4L,160 hp
FIAT,500L Easy,2014,"122,353",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$5,995",4,1.4L,160 hp
FIAT,500 Lounge Cabrio FWD,2017,"94,193",101 hp 1.4L I4,Automatic,Gasoline,2 doors,"$13,995",4,1.4L,101 hp
FIAT,124 Spider Classica,2018,"24,690",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$21,305",4,1.4L,160 hp
FIAT,500 Lounge Convertible,2012,"91,252",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$7,995",4,1.4L,101 hp
FIAT,500 Pop,2012,"52,700",101 hp 1.4L I4,5-Speed Manual,Gasoline,2 doors,"$6,990",4,1.4L,101 hp
FIAT,500X Trekking Plus AWD,2016,"149,880",180 hp 2.4L I4,9-Speed Automatic,Gasoline,4 doors,"$6,995",4,2.4L,180 hp
FIAT,500X Trekking AWD,2021,"20,906",177 hp 1.3L I4,9-Speed Automatic,Gasoline,4 doors,"$21,978",4,1.3L,177 hp
FIAT,500L Lounge,2017,"46,999",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$14,999",4,1.4L,160 hp
FIAT,124 Spider Elaborazione Abarth,2020,"23,477",160 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$26,347",4,1.4L,160 hp
FIAT,500 Sport,2012,"92,511",101 hp 1.4L I4,6-Speed Automatic,Gasoline,2 doors,"$6,999",4,1.4L,101 hp
FIAT,500L Lounge,2014,"87,933",160 hp 1.4L I4,6-Speed Automatic,Gasoline,4 doors,"$7,999",4,1.4L,160 hp
