brand,model,year,kilometer,engine,transmission,fuel,nb_of_doors,price
Volkswagen,Tiguan S 4Motion,2022,"34,119",184 hp 2L I4,Automatic,Gasoline,4 doors,"$20,689"
Volkswagen,Atlas SE 4Motion with Technology,2019,"57,374",3.6L V6,Automatic,Gasoline,4 doors,"$23,490"
Volkswagen,Passat 2.0T SE FWD,2018,"106,027",174 hp 2L I4,Automatic,Gasoline,4 doors,"$11,299"
Volkswagen,Jetta S FWD,2021,"73,628",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$15,500"
Volkswagen,Atlas Cross Sport V6 SEL Premium R-Line 4Motion,2020,"43,657",3.6L V6,Automatic,Gasoline,4 doors,"$28,995"
Volkswagen,Atlas V6 SEL R-Line 4Motion,2021,"36,356",3.6L V6,Automatic,Gasoline,4 doors,"$31,847"
Volkswagen,Tiguan S FWD,2019,"51,859",184 hp 2L I4,Automatic,Gasoline,4 doors,"$14,999"
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,"10,852",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$30,991"
Volkswagen,Passat 1.8T S,2016,"107,650",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$9,598"
Volkswagen,Jetta SportWagen SE FWD,2011,"114,100",170 hp 2.5L I5,Automatic,Gasoline,4 doors,"$8,300"
Volkswagen,Jetta 1.8T Sport FWD,2017,"70,052",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$13,422"
Volkswagen,Atlas V6 SE 4Motion with Technology,2021,"63,768",3.6L V6,Automatic,Gasoline,4 doors,"$19,990"
Volkswagen,Atlas SE FWD with Technology,2019,"32,857",3.6L V6,Automatic,Gasoline,4 doors,"$24,712"
Volkswagen,Tiguan SE R-Line Black 4Motion,2021,"40,735",184 hp 2L I4,Automatic,Gasoline,4 doors,"$23,800"
Volkswagen,Tiguan SE 4Motion,2020,"48,480",184 hp 2L I4,Automatic,Gasoline,4 doors,"$20,593"
Volkswagen,Atlas Cross Sport S 4Motion,2020,"41,055",2L I4,Automatic,Gasoline,4 doors,"$23,095"
Volkswagen,Beetle 2.0T Final Edition SE Convertible FWD,2019,"23,175",174 hp 2L I4,Automatic,Gasoline,2 doors,"$29,885"
Volkswagen,Jetta SE,2015,"101,386",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$7,950"
Volkswagen,Atlas V6 SE 4Motion,2020,"55,314",3.6L V6,Automatic,Gasoline,4 doors,"$22,394"
Volkswagen,Jetta S FWD,2021,"40,200",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$17,997"
Volkswagen,CC VR6 Executive 4Motion AWD,2012,"95,316",280 hp 3.6L V6,Automatic,Gasoline,4 doors,"$5,500"
Volkswagen,Atlas SE 4Motion,2019,"46,700",3.6L V6,Automatic,Gasoline,4 doors,"$20,797"
Volkswagen,Atlas V6 SE 4Motion with Technology,2021,"59,425",3.6L V6,Automatic,Gasoline,4 doors,"$23,998"
Volkswagen,Tiguan SE FWD,2023,"6,917",184 hp 2L I4,Automatic,Gasoline,4 doors,"$25,469"
Volkswagen,Atlas V6 SE 4Motion with Technology,2021,"36,036",3.6L V6,Automatic,Gasoline,4 doors,"$27,500"
Volkswagen,Passat 2.0T SE FWD,2022,"31,271",174 hp 2L I4,Automatic,Gasoline,4 doors,"$19,271"
Volkswagen,Taos S 4Motion,2022,"35,582",1.5L I4,Automatic,Gasoline,4 doors,"$20,722"
Volkswagen,Tiguan SE FWD,2021,"10,327",184 hp 2L I4,Automatic,Gasoline,4 doors,"$22,999"
Volkswagen,Passat 2.0T Wolfsburg FWD,2019,"74,098",174 hp 2L I4,Automatic,Gasoline,4 doors,"$14,998"
Volkswagen,Atlas SE FWD with Technology,2024,"1,665",2L I4,Automatic,Gasoline,4 doors,"$35,999"
Volkswagen,Tiguan SE FWD,2022,"23,860",184 hp 2L I4,Automatic,Gasoline,4 doors,"$23,499"
Volkswagen,Tiguan SE FWD,2021,"30,320",184 hp 2L I4,Automatic,Gasoline,4 doors,"$19,792"
Volkswagen,Tiguan SE FWD,2022,"12,021",184 hp 2L I4,Automatic,Gasoline,4 doors,"$23,888"
Volkswagen,Taos S FWD,2022,"33,795",1.5L I4,Automatic,Gasoline,4 doors,"$18,499"
Volkswagen,Tiguan Limited 4Motion AWD,2018,"53,716",200 hp 2L I4,Automatic,Gasoline,4 doors,"$15,995"
Volkswagen,Atlas V6 SE FWD with Technology,2021,"59,470",3.6L V6,Automatic,Gasoline,4 doors,"$23,000"
Volkswagen,Golf GTI 2.0T SE FWD,2022,"20,250",241 hp 2L I4,Automatic,Gasoline,4 doors,"$26,998"
Volkswagen,Atlas V6 SEL 4Motion,2021,"53,134",3.6L V6,Automatic,Gasoline,4 doors,"$27,924"
Volkswagen,Taos SE FWD,2022,"26,245",1.5L I4,Automatic,Gasoline,4 doors,"$19,196"
Volkswagen,Passat 2.0T SEL FWD,2020,"37,517",174 hp 2L I4,Automatic,Gasoline,4 doors,"$19,549"
Volkswagen,Atlas Cross Sport SE 4Motion,2023,"11,102",235 hp 2L I4,Automatic,Gasoline,4 doors,"$29,995"
Volkswagen,Passat SEL Premium,2014,"111,338",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$10,595"
Volkswagen,Tiguan SEL R-Line 4Motion,2022,"20,704",184 hp 2L I4,Automatic,Gasoline,4 doors,"$29,881"
Volkswagen,Golf Alltrack S 4Motion AWD,2017,"78,150",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$16,906"
Volkswagen,Atlas V6 SE R-Line 4Motion with Technology,2021,"80,836",3.6L V6,Automatic,Gasoline,4 doors,"$25,997"
Volkswagen,Jetta SE FWD,2021,"38,825",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$17,707"
Volkswagen,Atlas Cross Sport V6 SE 4Motion AWD with Technology,2022,"6,776",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$30,900"
Volkswagen,Taos SE FWD,2022,"13,152",1.5L I4,Automatic,Gasoline,4 doors,"$20,500"
Volkswagen,Taos SE 4Motion,2022,"32,719",1.5L I4,Automatic,Gasoline,4 doors,"$23,000"
Volkswagen,Taos SEL 4Motion,2023,"18,062",1.5L I4,Automatic,Gasoline,4 doors,"$26,990"
Volkswagen,Tiguan SE FWD,2019,"75,294",184 hp 2L I4,Automatic,Gasoline,4 doors,"$16,995"
Volkswagen,Atlas SE FWD with Technology,2019,"92,461",3.6L V6,Automatic,Gasoline,4 doors,"$17,995"
Volkswagen,Jetta S FWD,2019,"52,266",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$14,990"
Volkswagen,Passat 2.0T SE FWD,2022,"58,136",174 hp 2L I4,Automatic,Gasoline,4 doors,"$17,799"
Volkswagen,Passat 2.0T SE FWD,2020,"56,867",174 hp 2L I4,Automatic,Gasoline,4 doors,"$15,998"
Volkswagen,Jetta SEL FWD,2020,"35,374",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$17,299"
Volkswagen,Beetle 1.8T Dune Convertible,2017,"42,618",170 hp 1.8L I4,Automatic,Gasoline,2 doors,"$28,595"
Volkswagen,Tiguan S,2018,"67,749",184 hp 2L I4,Automatic,Gasoline,4 doors,"$16,174"
Volkswagen,Taos SE FWD,2023,"13,119",1.5L I4,Automatic,Gasoline,4 doors,"$22,700"
Volkswagen,Atlas 2.0T SE 4Motion AWD,2023,"7,400",235 hp 2L I4,Automatic,Gasoline,4 doors,"$30,189"
Volkswagen,Jetta GLI Autobahn FWD,2020,"30,500",228 hp 2L I4,Automatic,Gasoline,4 doors,"$22,998"
Volkswagen,Tiguan SE FWD,2020,"71,950",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,997"
Volkswagen,Atlas Cross Sport V6 SEL FWD,2020,"42,093",3.6L V6,Automatic,Gasoline,4 doors,"$25,988"
Volkswagen,Golf Alltrack SE 4Motion AWD,2017,"87,103",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$15,999"
Volkswagen,Tiguan SE FWD,2020,"30,260",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,752"
Volkswagen,Jetta 1.4T SE FWD,2018,"65,593",150 hp 1.4L I4,Automatic,Gasoline,4 doors,"$13,990"
Volkswagen,Jetta R-Line FWD,2019,"38,985",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$17,995"
Volkswagen,Atlas SE 4Motion,2018,"92,152",3.6L V6,Automatic,Gasoline,4 doors,"$17,487"
Volkswagen,Tiguan SE,2018,"80,050",184 hp 2L I4,Automatic,Gasoline,4 doors,"$15,980"
Volkswagen,Atlas SEL 4Motion,2018,"85,100",3.6L V6,Automatic,Gasoline,4 doors,"$21,800"
Volkswagen,Atlas SEL Premium 4Motion,2019,"37,828",3.6L V6,Automatic,Gasoline,4 doors,"$29,991"
Volkswagen,Passat 2.0T SE FWD,2020,"69,200",174 hp 2L I4,Automatic,Gasoline,4 doors,"$15,495"
Volkswagen,Tiguan S 4Motion AWD,2018,"36,108",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,500"
Volkswagen,Jetta S FWD,2020,"60,385",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$15,500"
Volkswagen,Atlas SEL Premium 4Motion,2019,"156,689",3.6L V6,Automatic,Gasoline,4 doors,"$14,995"
Volkswagen,Atlas Cross Sport SEL 4Motion,2021,"50,196",235 hp 2L I4,Automatic,Gasoline,4 doors,"$27,822"
Volkswagen,Taos SE FWD,2022,"41,053",1.5L I4,Automatic,Gasoline,4 doors,"$18,888"
Volkswagen,Jetta S,2014,"58,353",115 hp 2L I4,Automatic,Gasoline,4 doors,"$9,995"
Volkswagen,Jetta SEL FWD,2019,"95,073",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$13,995"
Volkswagen,Tiguan SEL 4Motion,2021,"63,877",184 hp 2L I4,Automatic,Gasoline,4 doors,"$19,474"
Volkswagen,Tiguan S,2017,"55,181",200 hp 2L I4,Automatic,Gasoline,4 doors,"$12,542"
Volkswagen,Tiguan Wolfsburg,2017,"61,282",200 hp 2L I4,Automatic,Gasoline,4 doors,"$14,495"
Volkswagen,Tiguan SEL Premium 4Motion,2019,"44,645",184 hp 2L I4,Automatic,Gasoline,4 doors,"$22,498"
Volkswagen,Tiguan S FWD,2021,"37,658",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,981"
Volkswagen,Tiguan S FWD,2021,"44,198",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,992"
Volkswagen,Atlas V6 SE FWD with Technology,2021,"56,426",3.6L V6,Automatic,Gasoline,4 doors,"$23,988"
Volkswagen,Passat SE with Sunroof,2013,"31,417",170 hp 2.5L I5,Automatic,Gasoline,4 doors,"$18,995"
Volkswagen,Atlas SE FWD with Technology,2019,"84,286",3.6L V6,Automatic,Gasoline,4 doors,"$18,998"
Volkswagen,Taos SE FWD,2023,"8,732",1.5L I4,Automatic,Gasoline,4 doors,"$23,999"
Volkswagen,Jetta SEL FWD,2021,"15,900",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$19,790"
Volkswagen,Taos SEL 4Motion,2023,"13,010",1.5L I4,Automatic,Gasoline,4 doors,"$27,691"
Volkswagen,Golf GTI 2.0T S FWD,2022,"24,038",241 hp 2L I4,Automatic,Gasoline,4 doors,"$24,997"
Volkswagen,Atlas Cross Sport V6 SEL 4Motion,2021,"36,126",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$28,746"
Volkswagen,Jetta 1.4T Wolfsburg Edition FWD,2018,"88,457",150 hp 1.4L I4,Automatic,Gasoline,4 doors,"$12,995"
Volkswagen,Passat 2.0T SE FWD with Technology,2018,"66,240",174 hp 2L I4,Automatic,Gasoline,4 doors,"$15,650"
Volkswagen,Jetta SE FWD,2020,"42,426",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$15,613"
Volkswagen,Taos S 4Motion,2022,"31,219",1.5L I4,Automatic,Gasoline,4 doors,"$18,800"
Volkswagen,Atlas V6 SE 4Motion with Technology,2021,"38,665",3.6L V6,Automatic,Gasoline,4 doors,"$27,000"
Volkswagen,Jetta SEL FWD,2020,"48,985",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$17,899"
Volkswagen,Atlas 3.6L SE 4Motion AWD with Technology,2023,"15,584",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$33,987"
Volkswagen,Tiguan SE R-Line Black 4Motion,2020,"77,164",184 hp 2L I4,Automatic,Gasoline,4 doors,"$20,871"
Volkswagen,Atlas Cross Sport V6 SE 4Motion AWD with Technology,2022,"15,788",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$30,885"
Volkswagen,Tiguan S 4Motion,2019,"56,914",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,805"
Volkswagen,Atlas V6 SEL Premium 4Motion,2021,"42,286",3.6L V6,Automatic,Gasoline,4 doors,"$32,888"
Volkswagen,Tiguan SE 4Motion AWD,2018,"101,695",184 hp 2L I4,Automatic,Gasoline,4 doors,"$14,995"
Volkswagen,Passat 1.8T Wolfsburg Edition FWD,2015,"153,860",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$7,782"
Volkswagen,Tiguan SE FWD,2019,"88,317",184 hp 2L I4,Automatic,Gasoline,4 doors,"$16,990"
Volkswagen,Tiguan SEL R-Line 4Motion,2022,"43,344",184 hp 2L I4,Automatic,Gasoline,4 doors,"$27,995"
Volkswagen,Atlas Cross Sport V6 SEL R-Line 4Motion,2020,"87,234",3.6L V6,Automatic,Gasoline,4 doors,"$25,950"
Volkswagen,Arteon SE R-Line FWD,2022,"12,049",300 hp 2L I4,Automatic,Gasoline,4 doors,"$28,048"
Volkswagen,Atlas V6 SE FWD with Technology,2021,"68,546",3.6L V6,Automatic,Gasoline,4 doors,"$22,792"
Volkswagen,Tiguan SE R-Line Black FWD,2021,"42,358",184 hp 2L I4,Automatic,Gasoline,4 doors,"$21,999"
Volkswagen,Jetta 1.4T S FWD,2018,"54,254",150 hp 1.4L I4,Automatic,Gasoline,4 doors,"$14,525"
Volkswagen,Tiguan SE FWD,2023,"4,408",184 hp 2L I4,Automatic,Gasoline,4 doors,"$25,928"
Volkswagen,Atlas V6 SE FWD with Technology,2022,"16,219",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$29,987"
Volkswagen,Tiguan SE 4Motion,2020,"95,888",184 hp 2L I4,Automatic,Gasoline,4 doors,"$16,888"
Volkswagen,Jetta GLI Autobahn FWD,2020,"19,192",228 hp 2L I4,Automatic,Gasoline,4 doors,"$24,975"
Volkswagen,Golf TSI FWD,2020,"15,182",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$19,995"
Volkswagen,Atlas V6 SEL Premium 4Motion,2021,"39,109",3.6L V6,Automatic,Gasoline,4 doors,"$31,995"
Volkswagen,Atlas Cross Sport V6 SEL Premium 4Motion,2020,"60,333",3.6L V6,Automatic,Gasoline,4 doors,"$26,198"
Volkswagen,Tiguan SE 4Motion,2022,"19,949",184 hp 2L I4,Automatic,Gasoline,4 doors,"$25,998"
Volkswagen,Tiguan SE 4Motion,2021,"32,299",184 hp 2L I4,Automatic,Gasoline,4 doors,"$21,990"
Volkswagen,Atlas V6 SE FWD with Technology,2021,"49,224",3.6L V6,Automatic,Gasoline,4 doors,"$26,998"
Volkswagen,Tiguan SE FWD,2021,"56,561",184 hp 2L I4,Automatic,Gasoline,4 doors,"$20,644"
Volkswagen,Jetta S FWD,2021,"43,578",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$17,998"
Volkswagen,Atlas V6 SEL Premium R-Line 4Motion,2022,"20,554",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$39,998"
Volkswagen,Atlas V6 SEL Premium R-Line 4Motion,2021,"15,211",3.6L V6,Automatic,Gasoline,4 doors,"$38,998"
Volkswagen,Tiguan SEL,2018,"88,889",184 hp 2L I4,Automatic,Gasoline,4 doors,"$14,500"
Volkswagen,Atlas SE FWD with Technology,2022,"35,776",235 hp 2L I4,Automatic,Gasoline,4 doors,"$26,999"
Volkswagen,Jetta S FWD,2019,"124,607",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$10,950"
Volkswagen,Golf TSI S 4-Door FWD,2017,"86,682",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$10,998"
Volkswagen,Passat SE with Sunroof and Nav 1.8,2014,"112,390",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$8,950"
Volkswagen,Passat SE,2012,"103,553",170 hp 2.5L I5,Automatic,Gasoline,4 doors,"$8,000"
Volkswagen,Atlas Cross Sport SE 4Motion with Technology,2022,"25,401",235 hp 2L I4,Automatic,Gasoline,4 doors,"$29,491"
Volkswagen,Tiguan SE R-Line Black 4Motion,2021,"26,171",184 hp 2L I4,Automatic,Gasoline,4 doors,"$24,988"
Volkswagen,Tiguan S 4Motion,2021,"30,671",184 hp 2L I4,Automatic,Gasoline,4 doors,"$19,989"
Volkswagen,Atlas Cross Sport SEL Premium R-Line 4Motion,2024,"12,450",2L I4,Automatic,Gasoline,4 doors,"$46,662"
Volkswagen,Jetta S FWD,2021,"30,418",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$17,639"
Volkswagen,Taos S FWD,2022,"26,576",1.5L I4,Automatic,Gasoline,4 doors,"$19,998"
Volkswagen,Atlas Cross Sport SE 4Motion with Technology,2022,"56,154",235 hp 2L I4,Automatic,Gasoline,4 doors,"$27,977"
Volkswagen,Jetta S,2015,"86,881",115 hp 2L I4,Automatic,Gasoline,4 doors,"$7,980"
Volkswagen,Tiguan S 4Motion,2019,"66,021",184 hp 2L I4,Automatic,Gasoline,4 doors,"$15,845"
Volkswagen,Tiguan S FWD,2023,"10,369",184 hp 2L I4,Automatic,Gasoline,4 doors,"$22,789"
Volkswagen,Atlas V6 SE 4Motion with Technology,2022,"21,354",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$32,975"
Volkswagen,Atlas SE 4Motion with Technology,2021,"37,901",2L I4,Automatic,Gasoline,4 doors,"$27,998"
Volkswagen,Jetta SportWagen SE FWD,2009,"106,151",170 hp 2.5L I5,Automatic,Gasoline,4 doors,"$6,995"
Volkswagen,Jetta 1.8T SEL FWD,2017,"81,312",170 hp 1.8L I4,Automatic,Gasoline,4 doors,"$13,638"
Volkswagen,Jetta SE,2012,"76,808",170 hp 2.5L I5,Automatic,Gasoline,4 doors,"$6,995"
Volkswagen,Tiguan SE 4Motion,2022,"16,893",184 hp 2L I4,Automatic,Gasoline,4 doors,"$24,991"
Volkswagen,Atlas Cross Sport V6 SE FWD with Technology,2023,"11,382",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$33,971"
Volkswagen,Tiguan SE R-Line Black 4Motion,2022,"44,188",184 hp 2L I4,Automatic,Gasoline,4 doors,"$26,200"
Volkswagen,Tiguan SE 4Motion,2021,"40,379",184 hp 2L I4,Automatic,Gasoline,4 doors,"$22,395"
Volkswagen,Atlas Cross Sport V6 SE 4Motion with Technology,2020,"69,597",3.6L V6,Automatic,Gasoline,4 doors,"$22,712"
Volkswagen,Atlas V6 SE FWD with Technology,2022,"55,799",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$27,125"
Volkswagen,Jetta 1.5T Sport FWD,2023,"1,995",1.5L I4,Automatic,Gasoline,4 doors,"$20,995"
Volkswagen,Tiguan S FWD,2023,"28,415",184 hp 2L I4,Automatic,Gasoline,4 doors,"$21,995"
Volkswagen,Atlas Cross Sport V6 SEL Premium R-Line 4Motion AWD,2023,"15,113",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$41,465"
Volkswagen,Atlas V6 SE FWD with Technology,2021,"62,579",3.6L V6,Automatic,Gasoline,4 doors,"$21,993"
Volkswagen,Atlas V6 SE 4Motion with Technology,2021,"51,461",3.6L V6,Automatic,Gasoline,4 doors,"$25,800"
Volkswagen,Taos S 4Motion,2022,"11,165",1.5L I4,Automatic,Gasoline,4 doors,"$21,995"
Volkswagen,Jetta 1.5T Sport FWD,2022,"12,323",1.5L I4,Automatic,Gasoline,4 doors,"$18,998"
Volkswagen,Atlas Cross Sport V6 SE R-Line 4Motion with Technology,2021,"15,582",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$30,885"
Volkswagen,Tiguan SE 4Motion,2021,"68,475",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,498"
Volkswagen,Tiguan S FWD,2021,"72,120",184 hp 2L I4,Automatic,Gasoline,4 doors,"$16,405"
Volkswagen,Tiguan SE R-Line Black FWD,2023,"7,677",184 hp 2L I4,Automatic,Gasoline,4 doors,"$28,691"
Volkswagen,Tiguan SE 4Motion,2022,"16,391",184 hp 2L I4,Automatic,Gasoline,4 doors,"$25,995"
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,"9,802",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$32,994"
Volkswagen,Tiguan SE 4Motion,2021,"30,673",184 hp 2L I4,Automatic,Gasoline,4 doors,"$22,984"
Volkswagen,Atlas Cross Sport S FWD,2021,"40,493",235 hp 2L I4,Automatic,Gasoline,4 doors,"$22,997"
Volkswagen,Beetle 2.0T S Hatchback FWD,2018,"73,202",174 hp 2L I4,Automatic,Gasoline,2 doors,"$16,497"
Volkswagen,Tiguan SE 4Motion,2024,"2,031",184 hp 2L I4,Automatic,Gasoline,4 doors,"$29,990"
Volkswagen,Jetta R-Line FWD,2021,"11,825",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$19,523"
Volkswagen,Passat 2.0T SE FWD,2020,"67,586",174 hp 2L I4,Automatic,Gasoline,4 doors,"$15,988"
Volkswagen,Atlas V6 SE 4Motion with Technology,2020,"36,734",3.6L V6,Automatic,Gasoline,4 doors,"$26,499"
Volkswagen,Tiguan SE FWD,2021,"63,553",184 hp 2L I4,Automatic,Gasoline,4 doors,"$17,491"
Volkswagen,Atlas V6 SE 4Motion with Technology,2021,"60,062",3.6L V6,Automatic,Gasoline,4 doors,"$24,365"
Volkswagen,Jetta GLI 1.5T Autobahn FWD,2023,"11,601",228 hp 2L I4,Automatic,Gasoline,4 doors,"$28,999"
Volkswagen,Atlas Cross Sport V6 SEL FWD,2021,"68,255",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$28,084"
Volkswagen,Tiguan SE 4Motion,2022,"4,767",184 hp 2L I4,Automatic,Gasoline,4 doors,"$27,798"
Volkswagen,Tiguan SE 4Motion,2021,"60,542",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,996"
Volkswagen,Tiguan SE 4Motion,2019,"93,891",184 hp 2L I4,Automatic,Gasoline,4 doors,"$16,901"
Volkswagen,Tiguan SE FWD,2022,"21,991",184 hp 2L I4,Automatic,Gasoline,4 doors,"$22,418"
Volkswagen,Atlas Cross Sport S 4Motion,2020,"32,883",2L I4,Automatic,Gasoline,4 doors,"$22,673"
Volkswagen,Tiguan SE R-Line Black 4Motion,2022,"26,312",184 hp 2L I4,Automatic,Gasoline,4 doors,"$23,890"
Volkswagen,Atlas S FWD,2021,"45,728",2L I4,Automatic,Gasoline,4 doors,"$21,617"
Volkswagen,Tiguan S FWD,2020,"47,072",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,500"
Volkswagen,Tiguan SEL Premium,2018,"55,440",184 hp 2L I4,Automatic,Gasoline,4 doors,"$22,995"
Volkswagen,Atlas SE 4Motion AWD with Technology,2024,"4,935",2L I4,Automatic,Gasoline,4 doors,"$38,998"
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,"10,396",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$35,465"
Volkswagen,Tiguan S 4Motion,2022,"28,372",184 hp 2L I4,Automatic,Gasoline,4 doors,"$22,795"
Volkswagen,Atlas V6 SEL Premium 4Motion,2021,"40,224",3.6L V6,Automatic,Gasoline,4 doors,"$32,395"
Volkswagen,Taos SEL 4Motion,2023,"18,244",1.5L I4,Automatic,Gasoline,4 doors,"$27,688"
Volkswagen,Jetta S FWD,2019,"123,549",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$10,999"
Volkswagen,Tiguan SEL 4Motion,2021,"13,404",184 hp 2L I4,Automatic,Gasoline,4 doors,"$26,011"
Volkswagen,Tiguan SE 4Motion,2019,"49,050",184 hp 2L I4,Automatic,Gasoline,4 doors,"$18,990"
Volkswagen,Atlas 3.6L SEL 4Motion AWD,2023,"19,751",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$36,999"
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,"13,314",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$32,994"
Volkswagen,Tiguan S FWD,2019,"91,947",184 hp 2L I4,Automatic,Gasoline,4 doors,"$15,999"
Volkswagen,Atlas Cross Sport V6 SE FWD with Technology,2023,"4,153",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$34,997"
Volkswagen,Jetta 1.5T SE FWD,2023,"5,017",1.5L I4,Automatic,Gasoline,4 doors,"$23,717"
Volkswagen,Jetta S FWD,2021,"58,546",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$15,891"
Volkswagen,Golf GTI 2.0T S 4-Door FWD,2020,"90,648",228 hp 2L I4,Automatic,Gasoline,4 doors,"$18,995"
Volkswagen,Taos SE FWD,2023,"9,282",1.5L I4,Automatic,Gasoline,4 doors,"$25,788"
Volkswagen,Atlas S 4Motion,2021,"23,521",2L I4,Automatic,Gasoline,4 doors,"$24,585"
Volkswagen,Taos SE 4Motion,2022,"27,547",1.5L I4,Automatic,Gasoline,4 doors,"$22,247"
Volkswagen,Passat 2.0T SE FWD,2020,"45,303",174 hp 2L I4,Automatic,Gasoline,4 doors,"$17,777"
Volkswagen,Tiguan SE R-Line Black FWD,2023,"14,087",184 hp 2L I4,Automatic,Gasoline,4 doors,"$28,558"
Volkswagen,Golf GTI 2.0T SE 4-Door FWD,2019,"56,750",228 hp 2L I4,Automatic,Gasoline,4 doors,"$22,800"
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,"5,489",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$36,997"
Volkswagen,Tiguan SE FWD,2020,"87,822",184 hp 2L I4,Automatic,Gasoline,4 doors,"$17,787"
Volkswagen,Taos SEL 4Motion,2023,"12,299",1.5L I4,Automatic,Gasoline,4 doors,"$27,885"
Volkswagen,Tiguan SE 4Motion,2021,"15,036",184 hp 2L I4,Automatic,Gasoline,4 doors,"$24,767"
Volkswagen,Golf GTI 2.0T Rabbit Edition FWD,2019,"29,395",228 hp 2L I4,Automatic,Gasoline,4 doors,"$26,500"
Volkswagen,Atlas 3.6L SE FWD with Technology,2023,"12,096",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$36,998"
Volkswagen,Jetta 1.5T SE FWD,2023,"10,029",1.5L I4,Automatic,Gasoline,4 doors,"$22,998"
Volkswagen,Tiguan S FWD,2020,"65,427",184 hp 2L I4,Automatic,Gasoline,4 doors,"$17,550"
Volkswagen,Tiguan SE 4Motion,2022,"14,915",184 hp 2L I4,Automatic,Gasoline,4 doors,"$26,500"
Volkswagen,Tiguan S FWD,2020,"59,396",184 hp 2L I4,Automatic,Gasoline,4 doors,"$17,900"
Volkswagen,Arteon SEL R-Line FWD,2019,"64,276",268 hp 2L I4,Automatic,Gasoline,4 doors,"$21,497"
Volkswagen,Jetta S FWD,2021,"24,348",147 hp 1.4L I4,Automatic,Gasoline,4 doors,"$17,213"
Volkswagen,Atlas Cross Sport V6 SEL Premium R-Line 4Motion,2021,"42,584",276 hp 3.6L V6,Automatic,Gasoline,4 doors,"$32,972"
Volkswagen,Tiguan SE R-Line Black 4Motion,2022,"32,404",184 hp 2L I4,Automatic,Gasoline,4 doors,"$27,691"
Volkswagen,Atlas Cross Sport SE 4Motion with Technology,2022,"47,954",235 hp 2L I4,Automatic,Gasoline,4 doors,"$28,450"
