brand,model,engine,nb of doors,year,transmission,price,fuel,kilometer
Dodge,Journey Limited FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2014,6-Speed Automatic,"$10,995",Flex Fuel Vehicle,"87,000 mi"
Dodge,Journey Crossroad AWD,283 hp 3.6L V6,4 doors,2016,6-Speed Automatic Overdrive,"$7,995",Gasoline,"136,763 mi"
Dodge,Avenger R/T FWD,235 hp 3.5L V6,4 doors,2010,6-Speed Automatic Overdrive,"$3,900",Gasoline,"160,480 mi"
Dodge,Challenger R/T Scat Pack RWD,485 hp 6.4L V8,2 doors,2017,6-Speed Manual,"$27,096",Gasoline,"26,489 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2020,6-Speed Manual,"$26,000",Gasoline,"35,031 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2022,6-Speed Manual,"$24,775",Gasoline,"19,577 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2021,6-Speed Manual,"$30,987",Gasoline,"2,046 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2021,6-Speed Manual,"$29,990",Gasoline,"16,127 mi"
Dodge,Challenger SRT8 Core RWD,470 hp 6.4L V8,2 doors,2014,6-Speed Manual,"$29,990",Gasoline,"13,193 mi"
Dodge,Challenger SRT8 RWD,425 hp 6.1L V8,2 doors,2009,6-Speed Manual,"$27,998",Gasoline,"16,219 mi"
Dodge,Challenger R/T Classic RWD,372 hp 5.7L V8,2 doors,2011,6-Speed Manual,"$19,565",Gasoline,"61,398 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$17,490",Gasoline,"42,759 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2019,8-Speed Automatic,"$24,000",Gasoline,"50,100 mi"
Dodge,Durango Limited AWD,290 hp 3.6L V6,4 doors,2015,8-Speed Automatic,"$12,995",Gasoline,"111,007 mi"
Dodge,Durango Citadel AWD,290 hp 3.6L V6,4 doors,2015,8-Speed Automatic,"$12,995",Gasoline,"126,026 mi"
Dodge,Durango GT AWD,295 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$21,999",Gasoline,"41,983 mi"
Dodge,Durango GT AWD,295 hp 3.6L V6,4 doors,2017,8-Speed Automatic,"$19,295",Gasoline,"99,349 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2022,8-Speed Automatic,"$29,299",Gasoline,"31,373 mi"
Dodge,Charger SE RWD,292 hp 3.6L V6,4 doors,2017,8-Speed Automatic,"$15,495",Gasoline,"76,533 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2018,8-Speed Automatic,"$14,281",Gasoline,"115,532 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2018,8-Speed Automatic,"$25,000",Gasoline,"40,110 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$13,995",Gasoline,"66,744 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2019,8-Speed Automatic,"$23,988",Gasoline,"69,617 mi"
Dodge,Durango GT AWD,295 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$24,994",Gasoline,"63,068 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$25,990",Gasoline,"77,929 mi"
Dodge,Challenger GT AWD,303 hp 3.6L V6,2 doors,2023,8-Speed Automatic,"$28,938",Gasoline,"6,296 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2017,8-Speed Automatic,"$16,902",Gasoline,"100,856 mi"
Dodge,Durango GT Plus RWD,295 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$25,500",Gasoline,"62,977 mi"
Dodge,Challenger SXT RWD,305 hp 3.6L V6,2 doors,2015,8-Speed Automatic,"$15,990",Gasoline,"91,298 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2018,8-Speed Automatic,"$19,999",Gasoline,"81,600 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2023,8-Speed Automatic,"$26,994",Gasoline,"5,507 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2019,8-Speed Automatic,"$19,995",Gasoline,"78,525 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2015,8-Speed Automatic,"$12,500",Gasoline,"107,858 mi"
Dodge,Challenger SXT AWD,305 hp 3.6L V6,2 doors,2019,8-Speed Automatic,"$20,996",Gasoline,"56,648 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2019,8-Speed Automatic,"$22,800",Gasoline,"54,457 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2017,8-Speed Automatic,"$21,995",Gasoline,"118,536 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2023,8-Speed Automatic,"$25,000",Gasoline,"6,649 mi"
Dodge,Challenger SXT RWD,305 hp 3.6L V6,2 doors,2017,8-Speed Automatic,"$19,888",Gasoline,"34,297 mi"
Dodge,Durango R/T RWD,360 hp 5.7L V8,4 doors,2018,8-Speed Automatic,"$21,121",Gasoline,"121,927 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$19,989",Gasoline,"62,970 mi"
Dodge,Durango Citadel RWD,360 hp 5.7L V8,4 doors,2015,8-Speed Automatic,"$18,900",Gasoline,"113,804 mi"
Dodge,Durango Citadel AWD,360 hp 5.7L V8,4 doors,2017,8-Speed Automatic,"$19,998",Gasoline,"109,913 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2022,8-Speed Automatic,"$30,991",Gasoline,"22,917 mi"
Dodge,Challenger GT RWD,303 hp 3.6L V6,2 doors,2022,8-Speed Automatic,"$22,342",Gasoline,"33,893 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$23,000",Gasoline,"78,608 mi"
Dodge,Durango GT AWD,295 hp 3.6L V6,4 doors,2017,8-Speed Automatic,"$18,998",Gasoline,"119,153 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$29,429",Gasoline,"58,257 mi"
Dodge,Durango SXT AWD,295 hp 3.6L V6,4 doors,2017,8-Speed Automatic,"$14,900",Gasoline,"95,213 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2016,8-Speed Automatic,"$21,550",Gasoline,"69,171 mi"
Dodge,Durango SXT AWD,290 hp 3.6L V6,4 doors,2015,8-Speed Automatic,"$17,985",Gasoline,"68,240 mi"
Dodge,Challenger SXT Plus RWD,305 hp 3.6L V6,2 doors,2015,8-Speed Automatic,"$12,995",Gasoline,"117,484 mi"
Dodge,Durango Citadel Anodized Platinum AWD,295 hp 3.6L V6,4 doors,2016,8-Speed Automatic,"$20,955",Gasoline,"78,215 mi"
Dodge,Durango GT AWD,295 hp 3.6L V6,4 doors,2018,8-Speed Automatic,"$15,950",Gasoline,"108,806 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2018,8-Speed Automatic,"$16,999",Gasoline,"80,541 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2018,8-Speed Automatic,"$21,995",Gasoline,"81,656 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2020,8-Speed Automatic,"$26,000",Gasoline,"36,808 mi"
Dodge,Challenger SXT Plus RWD,305 hp 3.6L V6,2 doors,2016,8-Speed Automatic,"$15,072",Gasoline,"83,516 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2022,8-Speed Automatic,"$30,750",Gasoline,"10,622 mi"
Dodge,Durango SXT RWD,295 hp 3.6L V6,4 doors,2017,8-Speed Automatic,"$17,995",Gasoline,"77,062 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2019,8-Speed Automatic,"$18,986",Gasoline,"76,985 mi"
Dodge,Durango Citadel Anodized Platinum AWD,360 hp 5.7L V8,4 doors,2018,8-Speed Automatic,"$21,500",Gasoline,"106,998 mi"
Dodge,Charger Scat Pack RWD,485 hp 6.4L V8,4 doors,2023,8-Speed Automatic,"$42,495",Gasoline,"5,790 mi"
Dodge,Charger SXT Plus RWD,292 hp 3.6L V6,4 doors,2018,8-Speed Automatic,"$18,655",Gasoline,"76,158 mi"
Dodge,Challenger GT AWD,303 hp 3.6L V6,2 doors,2021,8-Speed Automatic,"$30,445",Gasoline,"9,363 mi"
Dodge,Charger GT RWD,300 hp 3.6L V6,4 doors,2023,8-Speed Automatic,"$28,994",Gasoline,"25,441 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2022,8-Speed Automatic,"$39,626",Gasoline,"28,619 mi"
Dodge,Challenger SXT Plus RWD,305 hp 3.6L V6,2 doors,2015,8-Speed Automatic,"$16,998",Gasoline,"75,204 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$33,888",Gasoline,"25,486 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2018,8-Speed Automatic,"$28,995",Gasoline,"73,277 mi"
Dodge,Durango SXT AWD,290 hp 3.6L V6,4 doors,2015,8-Speed Automatic,"$17,495",Gasoline,"76,684 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2021,8-Speed Automatic,"$33,998",Gasoline,"59,818 mi"
Dodge,Durango GT AWD,295 hp 3.6L V6,4 doors,2018,8-Speed Automatic,"$20,989",Gasoline,"97,990 mi"
Dodge,Charger GT AWD,300 hp 3.6L V6,4 doors,2018,8-Speed Automatic,"$20,702",Gasoline,"71,912 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2016,8-Speed Automatic,"$14,495",Gasoline,"81,839 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2018,8-Speed Automatic,"$19,291",Gasoline,"51,572 mi"
Dodge,Durango GT RWD,295 hp 3.6L V6,4 doors,2018,8-Speed Automatic,"$23,000",Gasoline,"83,763 mi"
Dodge,Challenger R/T Scat Pack RWD,485 hp 6.4L V8,2 doors,2021,8-Speed Automatic,"$37,381",Gasoline,"10,756 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$16,602",Gasoline,"67,029 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2019,8-Speed Automatic,"$18,990",Gasoline,"96,121 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2019,8-Speed Automatic,"$20,991",Gasoline,"105,512 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2019,8-Speed Automatic,"$23,685",Gasoline,"79,639 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2018,8-Speed Automatic,"$19,995",Gasoline,"93,729 mi"
Dodge,Charger SXT AWD,300 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$25,996",Gasoline,"25,441 mi"
Dodge,Charger SXT AWD,300 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$23,634",Gasoline,"52,982 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2018,8-Speed Automatic,"$20,884",Gasoline,"49,932 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2019,8-Speed Automatic,"$16,620",Gasoline,"81,191 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$20,500",Gasoline,"72,009 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$25,500",Gasoline,"78,750 mi"
Dodge,Charger GT RWD,300 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$19,995",Gasoline,"123,358 mi"
Dodge,Durango GT AWD,295 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$29,989",Gasoline,"40,638 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2021,8-Speed Automatic,"$34,850",Gasoline,"45,141 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$24,678",Gasoline,"44,661 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2017,8-Speed Automatic,"$15,375",Gasoline,"128,088 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$20,277",Gasoline,"61,608 mi"
Dodge,Challenger SXT RWD,303 hp 3.6L V6,2 doors,2021,8-Speed Automatic,"$19,731",Gasoline,"59,463 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2019,8-Speed Automatic,"$18,667",Gasoline,"59,283 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$23,368",Gasoline,"57,802 mi"
Dodge,Charger SE RWD,292 hp 3.6L V6,4 doors,2015,8-Speed Automatic,"$9,995",Gasoline,"126,144 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2022,8-Speed Automatic,"$34,000",Gasoline,"10,965 mi"
Dodge,Challenger GT RWD,303 hp 3.6L V6,2 doors,2020,8-Speed Automatic,"$23,000",Gasoline,"56,008 mi"
Dodge,Challenger R/T RWD,375 hp 5.7L V8,2 doors,2021,8-Speed Automatic,"$25,688",Gasoline,"48,261 mi"
Dodge,Durango Citadel AWD,360 hp 5.7L V8,4 doors,2019,8-Speed Automatic,"$32,346",Gasoline,"52,899 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2022,8-Speed Automatic,"$24,497",Gasoline,"29,346 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$20,495",Gasoline,"62,487 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$26,589",Gasoline,"78,359 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$19,910",Gasoline,"69,832 mi"
Dodge,Durango SXT AWD,293 hp 3.6L V6,4 doors,2022,8-Speed Automatic,"$30,995",Gasoline,"13,906 mi"
Dodge,Challenger GT RWD,303 hp 3.6L V6,2 doors,2021,8-Speed Automatic,"$27,000",Gasoline,"7,204 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2020,8-Speed Automatic,"$31,749",Gasoline,"70,997 mi"
Dodge,Challenger R/T Scat Pack RWD,485 hp 6.4L V8,2 doors,2021,8-Speed Automatic,"$37,500",Gasoline,"27,556 mi"
Dodge,Durango SXT AWD,290 hp 3.6L V6,4 doors,2014,8-Speed Automatic,"$11,653",Gasoline,"142,071 mi"
Dodge,Durango GT Plus RWD,295 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$26,788",Gasoline,"66,852 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$26,994",Gasoline,"70,979 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$22,995",Gasoline,"84,720 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$28,487",Gasoline,"60,948 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2022,8-Speed Automatic,"$22,116",Gasoline,"58,641 mi"
Dodge,Challenger SRT Hellcat RWD,707 hp 6.2L V8,2 doors,2016,8-Speed Automatic,"$42,495",Gasoline,"50,450 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2022,8-Speed Automatic,"$34,198",Gasoline,"22,710 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$21,294",Gasoline,"40,801 mi"
Dodge,Challenger SXT RWD,305 hp 3.6L V6,2 doors,2018,8-Speed Automatic,"$14,900",Gasoline,"86,947 mi"
Dodge,Charger GT RWD,300 hp 3.6L V6,4 doors,2022,8-Speed Automatic,"$23,900",Gasoline,"61,571 mi"
Dodge,Challenger SXT RWD,303 hp 3.6L V6,2 doors,2022,8-Speed Automatic,"$23,595",Gasoline,"15,395 mi"
Dodge,Challenger SXT RWD,303 hp 3.6L V6,2 doors,2021,8-Speed Automatic,"$21,900",Gasoline,"57,890 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2022,8-Speed Automatic,"$34,356",Gasoline,"12,325 mi"
Dodge,Challenger 392 Hemi Scat Pack Shaker RWD,485 hp 6.4L V8,2 doors,2017,8-Speed Automatic,"$37,995",Gasoline,"17,487 mi"
Dodge,Challenger SXT RWD,303 hp 3.6L V6,2 doors,2022,8-Speed Automatic,"$23,999",Gasoline,"25,271 mi"
Dodge,Durango GT Plus RWD,295 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$25,065",Gasoline,"75,001 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2021,8-Speed Automatic,"$36,418",Gasoline,"53,570 mi"
Dodge,Charger SXT AWD,300 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$26,471",Gasoline,"24,240 mi"
Dodge,Challenger SXT Plus RWD,305 hp 3.6L V6,2 doors,2016,8-Speed Automatic,"$13,499",Gasoline,"100,520 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$23,999",Gasoline,"61,368 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$29,465",Gasoline,"27,463 mi"
Dodge,Challenger SXT RWD,303 hp 3.6L V6,2 doors,2020,8-Speed Automatic,"$24,500",Gasoline,"15,852 mi"
Dodge,Charger GT AWD,300 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$31,195",Gasoline,"13,900 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2020,8-Speed Automatic,"$30,500",Gasoline,"42,748 mi"
Dodge,Durango GT Premium AWD,295 hp 3.6L V6,4 doors,2023,8-Speed Automatic,"$40,101",Gasoline,"9,352 mi"
Dodge,Challenger GT RWD,303 hp 3.6L V6,2 doors,2020,8-Speed Automatic,"$24,630",Gasoline,"38,983 mi"
Dodge,Durango SXT AWD,290 hp 3.6L V6,4 doors,2015,8-Speed Automatic,"$6,950",Gasoline,"205,000 mi"
Dodge,Challenger SRT 392 RWD,485 hp 6.4L V8,2 doors,2016,8-Speed Automatic,"$31,499",Gasoline,"39,005 mi"
Dodge,Durango Limited RWD,360 hp 5.7L V8,4 doors,2014,8-Speed Automatic,"$9,300",Gasoline,"140,000 mi"
Dodge,Durango SXT RWD,293 hp 3.6L V6,4 doors,2021,8-Speed Automatic,"$23,998",Gasoline,"44,977 mi"
Dodge,Charger R/T Scat Pack RWD,485 hp 6.4L V8,4 doors,2017,8-Speed Automatic,"$21,900",Gasoline,"127,064 mi"
Dodge,Challenger R/T Plus RWD,375 hp 5.7L V8,2 doors,2015,8-Speed Automatic,"$15,988",Gasoline,"110,118 mi"
Dodge,Challenger T/A Plus RWD,305 hp 3.6L V6,2 doors,2018,8-Speed Automatic,"$20,799",Gasoline,"48,993 mi"
Dodge,Durango SXT AWD,293 hp 3.6L V6,4 doors,2019,8-Speed Automatic,"$20,800",Gasoline,"87,118 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2017,8-Speed Automatic,"$25,000",Gasoline,"66,261 mi"
Dodge,Durango Citadel AWD,295 hp 3.6L V6,4 doors,2023,8-Speed Automatic,"$42,000",Gasoline,"9,500 mi"
Dodge,Challenger 392 Hemi Scat Pack Shaker RWD,485 hp 6.4L V8,2 doors,2017,8-Speed Automatic,"$28,684",Gasoline,"97,318 mi"
Dodge,Hornet GT AWD,268 hp 2L I4,4 doors,2023,9-Speed Automatic,"$26,942",Gasoline,"3,413 mi"
Dodge,RAM 2500 SLT Quad Cab 4WD,305 hp 5.9L I6 Diesel,4 doors,2004,Automatic,"$11,499",Diesel,"261,381 mi"
Dodge,Challenger SXT RWD,305 hp 3.6L V6,2 doors,2013,Automatic,"$9,900",Gasoline,"128,629 mi"
Dodge,Charger SXT AWD,292 hp 3.6L V6,4 doors,2014,Automatic,"$12,995",Gasoline,"90,516 mi"
Dodge,Challenger R/T Plus RWD,375 hp 5.7L V8,2 doors,2013,Automatic,"$14,977",Gasoline,"95,109 mi"
Dodge,Grand Caravan SXT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2019,Automatic,"$19,404",Flex Fuel Vehicle,"51,410 mi"
Dodge,Grand Caravan GT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2019,Automatic,"$19,280",Flex Fuel Vehicle,"48,348 mi"
Dodge,RAM 1500 ST RWD,310 hp 4.7L V8 Flex Fuel Vehicle,2 doors,2010,Automatic,"$6,995",Flex Fuel Vehicle,"144,346 mi"
Dodge,Journey SE FWD,173 hp 2.4L I4,4 doors,2016,Automatic,"$6,900",Gasoline,"92,985 mi"
Dodge,RAM 2500 SLT Quad Cab 4WD,305 hp 5.9L I6 Diesel,4 doors,2004,Automatic,"$17,995",Diesel,"206,066 mi"
Dodge,Avenger SE FWD,173 hp 2.4L I4,4 doors,2014,Automatic,"$3,900",Gasoline,"150,000 mi"
Dodge,Charger SXT RWD,292 hp 3.6L V6,4 doors,2021,Automatic,"$19,498",Gasoline,"56,131 mi"
Dodge,Journey SXT AWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2015,Automatic,"$8,400",Flex Fuel Vehicle,"132,240 mi"
Dodge,Journey Crossroad AWD,283 hp 3.6L V6,4 doors,2018,Automatic,"$11,980",Gasoline,"98,251 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2015,Automatic,"$21,355",Gasoline,"93,975 mi"
Dodge,Journey SE FWD,173 hp 2.4L I4,4 doors,2018,Automatic,"$7,999",Gasoline,"131,357 mi"
Dodge,Grand Caravan SXT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2018,Automatic,"$13,995",Flex Fuel Vehicle,"88,668 mi"
Dodge,Charger R/T RWD,370 hp 5.7L V8,4 doors,2014,Automatic,"$8,499",Gasoline,"173,694 mi"
Dodge,Durango R/T AWD,360 hp 5.7L V8,4 doors,2016,Automatic,"$18,995",Gasoline,"89,226 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2021,Automatic,"$26,632",Gasoline,"62,259 mi"
Dodge,Sprinter Cargo 3500 High Roof 140 WB RWD,154 hp 2.7L I5 Diesel,3 doors,2006,Automatic,"$22,995",Diesel,"81,531 mi"
Dodge,Challenger SXT RWD,305 hp 3.6L V6,2 doors,2015,Automatic,"$12,900",Gasoline,"116,243 mi"
Dodge,Grand Caravan SXT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2019,Automatic,"$16,500",Flex Fuel Vehicle,"59,491 mi"
Dodge,Durango SXT Plus AWD,293 hp 3.6L V6,4 doors,2020,Automatic,"$22,487",Gasoline,"90,494 mi"
Dodge,Durango Pursuit AWD,360 hp 5.7L V8,4 doors,2020,Automatic,"$18,999",Gasoline,"97,986 mi"
Dodge,Journey Crossroad Plus FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2017,Automatic,"$9,999",Flex Fuel Vehicle,"89,323 mi"
Dodge,Grand Caravan R/T FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2016,Automatic,"$11,900",Flex Fuel Vehicle,"90,111 mi"
Dodge,RAM 1500 ST Quad Cab LB RWD,235 hp 4.7L V8,4 doors,2007,Automatic,"$7,900",Gasoline,"143,290 mi"
Dodge,Challenger SXT RWD,305 hp 3.6L V6,2 doors,2019,Automatic,"$19,495",Gasoline,"64,802 mi"
Dodge,Grand Caravan SXT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2018,Automatic,"$13,999",Flex Fuel Vehicle,"57,126 mi"
Dodge,Dart SE FWD,160 hp 2L I4 Flex Fuel Vehicle,4 doors,2014,Automatic,"$4,999",Flex Fuel Vehicle,"93,083 mi"
Dodge,Grand Caravan SE FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2014,Automatic,"$10,500",Flex Fuel Vehicle,"68,585 mi"
Dodge,Dart SXT FWD,180 hp 2.4L I4,4 doors,2015,Automatic,"$5,000",Gasoline,"146,655 mi"
Dodge,Grand Caravan SE Plus FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2017,Automatic,"$10,999",Flex Fuel Vehicle,"82,413 mi"
Dodge,Dart SXT FWD,184 hp 2.4L I4,4 doors,2014,Automatic,"$5,988",Gasoline,"124,839 mi"
Dodge,Grand Caravan GT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2017,Automatic,"$8,995",Flex Fuel Vehicle,"116,861 mi"
Dodge,Grand Caravan SXT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2018,Automatic,"$13,878",Flex Fuel Vehicle,"72,920 mi"
Dodge,Durango Limited AWD,295 hp 3.6L V6,4 doors,2016,Automatic,"$17,469",Gasoline,"81,915 mi"
Dodge,Grand Caravan SXT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2018,Automatic,"$10,990",Flex Fuel Vehicle,"82,212 mi"
Dodge,Durango Limited AWD,295 hp 3.6L V6,4 doors,2016,Automatic,"$15,897",Gasoline,"86,668 mi"
Dodge,Grand Caravan SE FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2015,Automatic,"$8,800",Flex Fuel Vehicle,"63,257 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2020,Automatic,"$25,995",Gasoline,"34,346 mi"
Dodge,Grand Caravan SE Plus FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2019,Automatic,"$13,999",Flex Fuel Vehicle,"81,465 mi"
Dodge,Grand Caravan SXT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2014,Automatic,"$7,699",Flex Fuel Vehicle,"110,775 mi"
Dodge,RAM 2500 SLT Quad Cab 4WD,325 hp 5.9L I6 Diesel,4 doors,2005,Automatic,"$12,997",Diesel,"195,425 mi"
Dodge,Durango GT AWD,295 hp 3.6L V6,4 doors,2022,Automatic,"$28,701",Gasoline,"31,954 mi"
Dodge,RAM 3500 SLT Quad Cab LB DRW RWD,330 hp 5.7L V8,4 doors,2005,Automatic,"$16,500",Gasoline,"108,156 mi"
Dodge,Challenger SXT Plus RWD,305 hp 3.6L V6,2 doors,2017,Automatic,"$18,912",Gasoline,"59,230 mi"
Dodge,Grand Caravan SXT FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2016,Automatic,"$6,900",Flex Fuel Vehicle,"130,583 mi"
Dodge,Challenger 392 Hemi Scat Pack Shaker RWD,485 hp 6.4L V8,2 doors,2016,Automatic,"$27,997",Gasoline,"74,010 mi"
Dodge,Challenger SXT RWD,305 hp 3.6L V6,2 doors,2018,Automatic,"$12,990",Gasoline,"121,198 mi"
Dodge,Grand Caravan R/T FWD,283 hp 3.6L V6 Flex Fuel Vehicle,4 doors,2014,Automatic,"$7,999",Flex Fuel Vehicle,"149,866 mi"
Dodge,Challenger SRT8 392 RWD,470 hp 6.4L V8,2 doors,2013,Automatic,"$18,998",Gasoline,"98,009 mi"
Dodge,Dart GT Sport FWD,184 hp 2.4L I4,4 doors,2016,Automatic,"$9,999",Gasoline,"66,590 mi"
Dodge,Durango GT Plus AWD,295 hp 3.6L V6,4 doors,2019,Automatic,"$22,950",Gasoline,"90,547 mi"
